,username,following,followers,retweetcount,text,date
184,ma14580000,0,192,7,"We're giving away 50 Whitelist Spots +Giveaways for our growing discord community
♠️♥️♦️♣️

How to enter:

1️⃣Follow on Twitter and Insta
@BarkingPoker

2️⃣Retweet 

3️⃣Join the pack👇
https://t.co/0ZIJwJNhnI

#Ethereum
#NFT #NFTCommunity #NFTs #NFTGiveaway #nftcollector #NFTartist https://t.co/YVMjLOs1iZ",2022-04-13 21:45:45+00:00
185,CarolineFarada1,18,6,0,"sweetrowena found #ethereum in a User vault at this location! Join me playing #coinhuntworld, It's awesome!… https://t.co/bvAODQCYzY",2022-04-16 07:06:03+00:00
186,8Elite8,1556,887,284,"FUN FACT: These Nike NFT sneakers sold for 45 #Ethereum ($125,000 USD). https://t.co/leTW5Mxd7M",2010-03-30 07:45:09+00:00
187,uhr3al,676,1429,9,"https://t.co/Pe3qWgqRTW

WE ARE NOW LIVE ON @ethereum AND @optimismPBC! 

Buy and sell put options using Putty V1 🥳🥳",2019-02-21 06:35:43+00:00
188,VirgilP16,529,136,3,"@MEVrepellent
 
3M Market acap
Expected M cap 1-2 billion
3% tax
Real utility project

#doge #Ethereum #ETH $SINU #CoinGecko #CoinMarketCap #BinanceBlockchainWeek #BSC #BSCGems #shillme #business #Giveaways #NFT #DeFi #altcoins #memecoin #shiba #FlokiVikings",2021-07-09 11:59:31+00:00
189,m1tzuki_,1512,288,2047,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

5 WL Spots are up for grab. 

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/x5tJLMTaAZ",2022-03-05 04:04:48+00:00
190,AdrianTorroella,525,1738,0,"@warrenycheng Hey fam, Whats part 4? When I enter the params - says Im missing Ethereum address",2013-09-17 19:55:04+00:00
191,zkbatman_gotica,130,17,166,All roads lead to Ethereum,2022-03-22 22:57:40+00:00
192,Solsun8317,340,72,0,"Solsun found #ethereum in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/cBqTpM6WTG #cryptocurrency #111294 https://t.co/Nkn43MlT3M",2022-01-19 04:15:10+00:00
193,Nagh_Nagh2,340,165,16,Finneas is a hunter and he’s got is eye on @roaringforkland #NFTs #Ethereum #Wolfpack #3DNFT https://t.co/Euod4dHvpH,2022-01-27 16:11:21+00:00
194,krikara4y,248,252,37,Jim Cramer said he was expecting a 40% pump from Ethereum and you still decided to remain bullish?,2011-04-26 15:46:15+00:00
195,javiiwon,1557,24,2577,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

Win 5 WL spot!

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/VpVIbPc2YY",2022-04-16 23:46:50+00:00
196,AdissaFawzy,31,144,3,"@MEVrepellent
 
3M Market acap
Expected M cap 1-2 billion
3% tax
Real utility project

#doge #Ethereum #ETH $SINU #CoinGecko #CoinMarketCap #BinanceBlockchainWeek #BSC #BSCGems #shillme #business #Giveaways #NFT #DeFi #altcoins #memecoin #shiba #FlokiVikings",2021-11-06 09:08:53+00:00
197,SidiQ_Bigwin,343,12,137,"◎ #Giveaway ◎ 
x3 Super Ape - $70 x 3 (Worth) 🏆 

1️⃣ Follow @boredpopart &amp; @aymcrypto 
2️⃣ LIKE &amp; RT 
3⃣ Tag a friend

Collection Link: https://t.co/5qJa0YMO0l 

⏰24h 

#NFTGiveaway #Ethereum #Matic https://t.co/2U0mczWCMI",2022-04-30 11:46:15+00:00
198,SenangB19win,4468,151,2577,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

Win 5 WL spot!

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/VpVIbPc2YY",2022-02-17 13:07:08+00:00
199,0xHammond,788,1437,166,All roads lead to Ethereum,2020-12-21 23:07:37+00:00
200,moodSlime_,1043,588,36,"Tweeting daily until @NFTworldsNFT reaches 1 Million $wrld holders, on Ethereum or Polygon.
Day 48

Ethereum: 14953 (-51)
Polygon: 31799 (+3854)

A few comments in a small thread bellow
👇👇👇👇👇👇👇👇👇👇👇👇👇👇 https://t.co/53RmrrUSjP https://t.co/aI1uOb81ui",2012-10-13 14:54:52+00:00
201,book_arizona,472,61,0,"hey! sign up to gate .io and be a crypto millionaire in no time! Best exchange ever! don't miss it! https://t.co/eLg65hRTvG
#bitcoin #exchange #crypto #ethereum $shib #BTC #binance #coinbase #trade #gateio #buycrypto #tbt #tweet #today",2019-02-03 17:55:14+00:00
202,ShaneGrochala,13,43,0,"#Breaking #BreakingNews #BTC #Ethereum #cryptocurrency 

Overall crypto market will be under $500 billion very soon before it starts recovering. 

Thats another 65% to 70% correction to the downside.",2016-08-01 21:20:12+00:00
203,russbeltguerra,278,44,1,Check out this item 1/1 on OpenSea https://t.co/HnZ44dBgfr via @opensea #nft #NFTCommunity #NFTGiveaways #nftcollectors #NftColllector #NFTworld #NFTcollectibles #nftcollectables #nftart #NFTartists #NFTsales #nftsale #Ethereum #art #nfts #nonfungible #token #TokenSale,2022-03-10 22:49:20+00:00
204,windley,3741,7054,4,"The best thing about #IIW is the breadth of identity people. Some of the best convos I had were with mDL, OIDC, and Ethereum people—communities I don’t have bandwidth to be fully active in, but are oh-so-important

@IdentityWoman @windley @dsearls the big tent is invaluable",2007-03-22 14:04:00+00:00
205,atelelelebigwin,3342,368,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2022-01-05 03:15:27+00:00
206,eunjncityx,4770,104,2577,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

Win 5 WL spot!

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/VpVIbPc2YY",2021-12-09 12:49:44+00:00
207,GeePlaysTheGame,629,127,1,"Some of the pieces from my 10 piece ‘Thru Diff Eyes’ project 🖤 link in bio

#nft #nfts #nftart #nftartist #nftcommunity #nftcollection #nftcollector #digitalart #visualart #nftdrop #eth #ethereum #crypto #web3 #cryptocurrency https://t.co/wgES7yodM6",2022-04-07 20:19:09+00:00
208,Eugene93384282,0,12,0,"Ethereum, metamask trust wallet binance need a logo or youtube intro hacked instagram account bitcoin wallet lost @JunkieJojo the gentleman priest left their home.",2022-04-04 06:50:43+00:00
209,Chu3586,3537,1188,32,"I'll tell you that: StrongHands is the solution to your trading problems! 

Here you’ll soon be able to trade faster and in a completely safe way. 

StongHands is the platform you were looking for!
...
#stronghands #blockchain #crypto #bitcoin #ethereum https://t.co/jD1LGmMr9g",2019-06-10 15:16:21+00:00
210,ETHGasPriceBot,0,1202,0,Slow 20.1 | Normal 21 | Fast 80.8 | Instant 87 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH,2021-01-04 09:25:56+00:00
211,elpedrato,402,130,37,Jim Cramer said he was expecting a 40% pump from Ethereum and you still decided to remain bullish?,2017-12-06 03:01:33+00:00
212,Ummesal94715425,3206,149,0,"@Findora @ethereum This project is looks so innovative and impactful, happy to take participate in such huge project. You guys are very hard working and I am pretty sure you will reach to the Moon very soon.",2021-08-05 04:45:49+00:00
213,SorareBot,0,3399,0,"Victor Osimhen bought for 0.95 ETH (2643.10$) on the secondary market 

Season: 2019-2020
Level: 5
Serial: 62/100
Price: 2643.10$

⚽ Sorare: https://t.co/FJZltjT5dV

📊: https://t.co/hMLPeMB9WQ

#Sorare #NFT #Ethereum #FantasyFootball",2020-10-14 20:31:40+00:00
214,denes35877791,51,10,0,@binance To The Moon 🚀🚀🚀 #ElonMusk #Binance #BabyDoge @ethereum https://t.co/XYl51Omy2e,2021-02-22 01:17:58+00:00
215,KillGravve,3558,1507,15,"🚨🚨 30 MINUTES LEFT TO MINT $MAXI! 🚨🚨

#Maximus #MAXI #Gladiators #HEX $HEX #Hexicans #TeamWin #5555Club #Hedron #PulseChain #Ethereum #ERC20 #ETH",2018-01-03 22:28:46+00:00
216,VerseMafia,166,57,2,"📢Big News📢 
1️⃣ Make your own Discord invite link 
2️⃣ Add 10 friends to our Discord server
3️⃣ Win a WL 🤑

https://t.co/R29qwlRN7A

#8BM #WhitelistGiveaway
#GiveawayNFT
#NFT #Sandbox #Ethereum #NFTCommunity",2021-11-25 23:42:01+00:00
217,FarmingDeniro,316,105,0,@engineers_feed It's called #freebird https://t.co/1wD9egQwpw @FreeBirdeth #Ethereum #Meme https://t.co/KgXKZ66ws8,2021-07-28 00:18:20+00:00
218,AdenJax2012,1404,1292,37,"🚨 Loyalty Snapshot #1 Has Been Taken🚨

Congratulations to all ET Apartment holders, your wallet addresses have been captured in our 1st Ethereum Worlds Loyalty Snapshot as of 11:45am EDT this morning! 🎉

Please read the full announcement in our Discord:
https://t.co/E8zR2Joexm https://t.co/I1XkQhRnaT",2017-06-18 11:42:46+00:00
219,BloorOswald,54,13,5,"Puli NFT mint is going to be launched in 48hrs.
As a matter of fact, NFT holders will get access to P2E games and so much more.🤑🤑🤑🤑🚀🚀🚀🚀
https://t.co/plTb1mLydQ
#PULI $Puli #NFTshill
#P2E #Ethereum #BNB #CRO 
 #crypto  #DeFi #Binance #ETH #Bitcoin  #BSC #BTC https://t.co/CfmcdOSos0",2022-04-02 10:59:03+00:00
220,fefocoin,265,2867,37,Jim Cramer said he was expecting a 40% pump from Ethereum and you still decided to remain bullish?,2018-05-02 04:09:12+00:00
221,ETHFanToken,39,20427,10,"Got my @ETHFanToken raffle NFT! 
#Ethereum #eth #eft #ETHFANTOKENECOSYSTEM https://t.co/CbljauDeOA",2021-11-06 03:59:46+00:00
222,CrypTrader369,169,24,37,Jim Cramer said he was expecting a 40% pump from Ethereum and you still decided to remain bullish?,2022-04-09 17:52:19+00:00
223,JakNFT,4870,8593,3,"🔥🔥New jakNFT Sale🔥🔥
  SOLD from 0xe1e0 to 0x3450 for 2.45 Ethereum($7,290.27)

https://t.co/o89WYb1qKI",2010-11-24 05:15:20+00:00
224,LateeffAbdul,4992,148,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2022-03-20 14:55:40+00:00
225,Solsun8317,340,72,0,"Solsun found #ethereum in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/cBqTpM6WTG #cryptocurrency #2939344 https://t.co/n7qvdd0EZs",2022-01-19 04:15:10+00:00
226,bigwinmoro,256,70,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2022-04-30 03:08:38+00:00
227,EAT_Produce,826,244,38,"#NFTGiveaway ‼️

🔔Follow @LLonghornLounge &amp; @LLonghorn_promo 

RT Tag As Many Friends = Entries 🎉

Drop #Ethereum address 💲🎁 https://t.co/JT8Z87KfSQ",2014-10-30 19:27:13+00:00
228,solmart28,3482,471,37,Jim Cramer said he was expecting a 40% pump from Ethereum and you still decided to remain bullish?,2016-03-30 22:39:20+00:00
229,viaSammiLaw,3374,4866,22,"• Hope
• Originals @opensea 
• https://t.co/03NLJb0dnd
#OpenSeaNFT https://t.co/R2M5ezh3hE",2011-02-16 05:54:35+00:00
230,TheLastHexican,874,516,10,"🚨🚨 15 MINUTES LEFT TO MINT $MAXI! 🚨🚨

#Maximus #MAXI #Gladiators #HEX $HEX #Hexicans #TeamWin #5555Club #Hedron #PulseChain #Ethereum #ERC20 #ETH",2012-11-30 20:44:16+00:00
231,Saeed58786680,189,99,37,Jim Cramer said he was expecting a 40% pump from Ethereum and you still decided to remain bullish?,2021-01-01 20:27:04+00:00
232,Prospersaint1,3049,2815,0,"@NEARProtocol #PicoGo's vision is to create a secure, sustainable, and efficient blockchain ecosystem with users as its core. As a result, $PICO is constantly growing
#picogotitans
#Web3 #decentralized  #blockchain
#cryptocurrency #NFTs #IDO #Ethereum #Binance #Metaverse #DeFi https://t.co/rJnHjFIaO3",2019-01-28 08:01:06+00:00
233,ChallengerSRT17,236,68,9,"#redknighttoken #CRYPTO #Dextools #Ethereum
#Altcoins #CEX #redknighttokentothemoon #Rkt #redknight100X
#rkttothemoon #redknights #Next100XGEMS #100xCoin  #Crypto #cryptocurrency #CryptocurrencyNews $Redknight #Altseason #Altcoin #memecoin",2021-06-28 21:24:56+00:00
234,RektPlanet,1234,122,37,Jim Cramer said he was expecting a 40% pump from Ethereum and you still decided to remain bullish?,2020-12-25 01:51:09+00:00
235,arora_pranjay,172,15,0,"NSE Co-Location Scam Explained By https://t.co/VPZZ1HbaLh's Santosh Nair | News Centre | CNBC-TV18
https://t.co/c4EcTF7Zzo (2019-APRIL ISSUE BUY PALANTIR LIKE GEORGE SOROS PETER THEIL NOT ETHEREUM
👌👌👌 All ads removed by #PureTuber 
https://t.co/Jc35JC4naj",2021-04-18 11:02:19+00:00
236,dajenuswins,4964,238,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2021-07-22 13:35:55+00:00
237,e11acae__,629,40,2577,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

Win 5 WL spot!

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/VpVIbPc2YY",2022-04-29 04:14:28+00:00
238,SaitaNicku,521,271,16,Finneas is a hunter and he’s got is eye on @roaringforkland #NFTs #Ethereum #Wolfpack #3DNFT https://t.co/Euod4dHvpH,2022-01-31 02:14:47+00:00
239,telulr,1098,282,2577,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

Win 5 WL spot!

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/VpVIbPc2YY",2014-01-13 10:08:32+00:00
240,maxcao2204,1520,569,0,"Check out this item on OpenSea https://t.co/Cf1ORWEXWH via @opensea 
#nft #NFTs #NFTCommunity #NFTartist #NFTProject #NFTdrop #OpenSeaNFT #OpenSeaCommunity #Ethereum #ETH #collectibles  #CollectorsHelpingCollectors #random #landscape  #Kid #daklak #vietnam #tribe #ethnic",2021-03-15 09:28:14+00:00
241,fbiego_,2914,2695,7,#Hyperledger #Besu is an #Ethereum client designed to be enterprise-friendly for both public and private permissioned network use cases. Learn more in this free training course from @Hyperledger: https://t.co/CBG4O1tpHm #learnlinux #blockchain #distributedledger #dlt #eth https://t.co/5Ns9rAdgDa,2018-03-20 13:38:45+00:00
242,realrudymartin,18532,26123,12,"Punk 8620 has a new bid of 300 ETH ($861,843.02 USD) placed by 0x6639c0. https://t.co/MuKI4WYRdC #cryptopunks #ethereum https://t.co/dCx70DBjcf",2010-09-14 20:26:14+00:00
243,SilverBallerWiz,1062,950,0,#NFTs #NFTCommunity #NFT #NFTGiveaway #N#F#T #NFTcollectibles #nftlover My Best NFT🙏🏻! Lol JK I don’t own my best NFT yet!! Here are some of my favorites though!! @PsychonautApeD @SilverBallerWiz @WoahJonny @GengethKhan #Ethereum #ETH #cryptocurrency #PsychonautApes @Nasskan_Inc https://t.co/ZK7tZ2FJ8L https://t.co/Z0nIfiCq7L,2022-02-07 16:39:28+00:00
244,CryptoDirtyMike,73,130,5,"@Futureistody @WanchorToken $wanc #crypto #Binance #bitcoin #Ethereum #btc #bnb #eth #100xgem #1000xgem #shillme #defi 
#nft #LOWMARKETCAP #ToTheMoon

Just launched today ! Check it out! 🔥 https://t.co/gDrnvm88wC",2022-01-10 18:53:24+00:00
245,CryptoKaleo,877,481009,37,Jim Cramer said he was expecting a 40% pump from Ethereum and you still decided to remain bullish?,2017-09-08 19:15:10+00:00
246,KillGravve,3558,1507,6,"This is the definition of crunch time.

What will you do?

Stay broke, or mint $MAXI Ⓜ️

#Maximus #MAXI #Gladiators #HEX $HEX #Hexicans #TeamWin #5555Club #Hedron #PulseChain #Ethereum #ERC20 #NFT #Crypto #Cryptocurrency",2018-01-03 22:28:46+00:00
247,neoman007,555,42,15,"I deployed a large stash of money on Ethereum today. I used different addresses when possible and meticulously distributed my positions across protocols &amp; layers, optimized for gas and access to opportunity crossing a vast number of bridges. I don’t know where my money is anymore",2011-05-04 21:54:51+00:00
248,callmeduby,383,121,36,"""Ethereum kiIIer"" has kiIIed themselves. 🥴💀",2020-03-30 20:23:21+00:00
249,ForsellNft,6773,6155,1,"ETC Price Predictions: Daily Chart indicates a bear market for @eth_classic  @nftstudio_24 

➡️The world's 🌐 second largest #cryptocurrency. 

Sign up for Daily Newsletter. Be keep up! 
https://t.co/ZJ5yoHBqsI

#EthereumClassic #ClassicIsComing #news #nftstudio24",2021-08-26 01:16:46+00:00
250,Gaz_Needal,4635,152,2577,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

Win 5 WL spot!

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/VpVIbPc2YY",2021-11-05 14:03:22+00:00
251,Jaolatino,2818,354,137,"◎ #Giveaway ◎ 
x3 Super Ape - $70 x 3 (Worth) 🏆 

1️⃣ Follow @boredpopart &amp; @aymcrypto 
2️⃣ LIKE &amp; RT 
3⃣ Tag a friend

Collection Link: https://t.co/5qJa0YMO0l 

⏰24h 

#NFTGiveaway #Ethereum #Matic https://t.co/2U0mczWCMI",2021-05-25 14:59:45+00:00
252,rushberyy,4642,145,2047,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

5 WL Spots are up for grab. 

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/x5tJLMTaAZ",2021-02-14 10:09:52+00:00
253,crypto_gr_97,173,239,217,"#FEGarmy assemble!

Get out there and vote for #FEG!

#smartdefi #FEGex #bnb #Ethereum #FEG $FEG #DeFi #crypto https://t.co/2pCmpktEp6",2021-11-04 10:21:47+00:00
254,hgs111,1953,228,89,I have sent Joseph Lubin's call to disguise all major investors in Ethereum by creating fake identities dozens and dozens of times to Ethereum supporters. I have not received one single response. Not even the usual insults.,2009-02-17 09:28:58+00:00
255,sUpeRrHuNtEr_1,381,35,2047,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

5 WL Spots are up for grab. 

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/x5tJLMTaAZ",2022-04-29 16:27:20+00:00
256,BigCCryptoMoves,64,8,23,"Free Gift ✨ 💸 #NfT Cost : 1.1k 💰

Just Drop Your Wallet, i choose 50 Wallet in 24 h 🪁 Rules 👇🏻

- Follow @SageBoo18 
- RT ! ( ! )
- Drop #Ethereum 

#NFTGiveaways #NFTCommunity #NFTs #NFTGiveaways #NFTdrop #NFTartist #NFTdrop #NFLDraf #NFTartwork https://t.co/qvxc49F20U",2022-04-22 21:02:40+00:00
257,NabarroOlano,129,13,402,"Join #upbit fastest and most secured staking and lock pools with the best APY and daily percentage profit.

Staking earning daily with the new ETH 2.0 Lock Pools
https://t.co/gXYCsKGZ2e

#Staking #ETH #Ethereum #BNBchain #upbit https://t.co/mtgwaKtT8c",2022-04-23 02:02:24+00:00
258,BankofNFTs,5788,5394,94,"""The number of validators and nodes participating in the network has grown to a point where Solana is basically half of Ethereum,"" says @solana's @aeyakovenko, addressing centralization criticism. 

Watch more: https://t.co/tSRSAX31B0 https://t.co/mZDN5A8xBP",2020-07-14 16:39:00+00:00
259,Ox_maybigwin,3445,38,2047,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

5 WL Spots are up for grab. 

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/x5tJLMTaAZ",2021-12-19 04:57:27+00:00
260,AdissaFawzy,31,144,8,"@TheCoffeeBlock @MEVrepellent #MEVREPEL 
has real utility and massive potential to change this space. This is not a meme, check it out 🙏

https://t.co/uGwTFLRyQC
https://t.co/04GQtXkN77
https://t.co/xyBFl4uNkN https://t.co/LV20dp0JeT",2021-11-06 09:08:53+00:00
261,0x_711,4998,1866,3,"@CirrusNFT You're about a month late 😉

$APE NFT sales have been happening for a while now

We integrated @apecoin on the 18th of March

The first $APE transactions were over a month ago

Here's the first #MAYC and #BAYC sold in $APE

https://t.co/ewWqcJjDAt

https://t.co/85615aYsjE",2021-07-11 18:35:33+00:00
262,subloonar,703,142,1,@SolanaStatus If I got $10 every time #solana went offline I could afford an #Ethereum transaction,2021-03-04 02:58:07+00:00
263,KillGravve,3558,1507,10,"🚨🚨 15 MINUTES LEFT TO MINT $MAXI! 🚨🚨

#Maximus #MAXI #Gladiators #HEX $HEX #Hexicans #TeamWin #5555Club #Hedron #PulseChain #Ethereum #ERC20 #ETH",2018-01-03 22:28:46+00:00
264,unc1epennybags,1991,834,0,Well there you have it.  @opensea will accept @apecoin and @ethereum for @OthersideMeta https://t.co/poKx1GO9I8,2010-01-11 21:09:10+00:00
265,Dorazahi,9,14,0,Buy the dip! This your chance to get SHIB at low rate $SHIB #cryptocurrency #Crypto #Blockchain #Ethereum #ETH #BTC #Bitcoin #binance #BNB,2015-03-10 21:01:07+00:00
266,KillGravve,3558,1507,25,"🚨🚨 1 HOUR LEFT TO MINT $MAXI! 🚨🚨

#Maximus #MAXI #Gladiators #HEX $HEX #Hexicans #TeamWin #5555Club #Hedron #PulseChain #Ethereum #ERC20 #ETH",2018-01-03 22:28:46+00:00
267,pick_pickw,1039,173,11400,"Explore Phemex Universe🌍 and visit planet Bitcoin, Ethereum, Sand, and Doge 🤩 to collect your very own Citizen Phemex card.🎴 

Grab your card and earn bonuses now🔽 
https://t.co/6ZQKNyGxBz

#PhemexUniverse #Blockchain #Giveaway #PhemexCitizen #NFTs #Games #EarnBonus #phemex https://t.co/WiHx0Ecaw7",2022-04-30 00:54:50+00:00
268,Attractbysight,17,19,0,"❣️Blockchain(Polygon)
❣️Floor Price-0.055 #ETH 
❣️Follow And Retweet Our Pinned Tweet❤️‍🔥 https://t.co/mbFYaXfwk0 @opensea @NelsonMiles19 #NFTs #nftcollectors #Cryptos #Crypto #CryptoNews #CryptoMining #cryticalday #photographer #Polygon #PolygonNFT #PolygonNFTs #Ethereum",2022-03-09 14:55:01+00:00
269,ETHGasPriceBot,0,1202,0,Slow 20.1 | Normal 23 | Fast 53 | Instant 74.7 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH,2021-01-04 09:25:56+00:00
270,ibrryjzmn,594,24,425,"@bored_alienss 10 NFT #NFTGiveaway 🚀🚀

Easy to join FREE #NFTs GIVEAWAY💸

RT&amp;Like this tweet🚀♥️
And tag 2 Friends 🫂

Join discord: https://t.co/FRXi1PYQOw✅

Follow: @bored_alienss 🔥

#Ethereum #NFT #NFTCommuntiy https://t.co/2UxVEaYQLF",2022-04-16 06:26:57+00:00
271,take_gains,196,6352,0,"Do you honestly believe you deserve this paper?
The lack of discipline and integrity is telling. 
The road to success won't be easy, so remember to respect the gains, the name, and the hustle.
You don't have the business unless you can grasp this simple concept. 

$BTC  #Ethereum",2021-02-15 01:24:58+00:00
272,En_bunn,2883,469,2577,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

Win 5 WL spot!

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/VpVIbPc2YY",2021-07-08 16:06:16+00:00
273,nftflooralerts,2,5439,1,"#3 Traded Collection (Last 15min):

ENS: Ethereum Name Service
Sales: 13
Unique Buyers: 7
Avg Price: 0.76 Ξ
Link: https://t.co/xwFhNZ7iaP",2021-10-24 22:22:05+00:00
274,NightGouda,516,36,162,"Ethereum’s Q1 results are in…

And they are 🐂ish

A short 🧵 breaking down the results which compare Q1’21 to Q1’22",2021-12-21 14:49:13+00:00
275,Th3Kh3d1v3,348,108,1,"""Ethereum Fees Jumped 86% in Q1, 2022, $2.1 Billion in ETH Burned"" via @U.Today

This is the current top trending #ethereum news with frequent shares and strong engagement across social media.

Social Insights: https://t.co/zOe5MUt9ZM $eth

Source👇https://t.co/pmbPRgMOmG https://t.co/NyLZ1ZgR9g",2018-03-28 13:43:06+00:00
276,KonnieTraffic,0,2,0,"CoOL found #ethereum in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/rAfSoQrLgt #cryptocurrency #123393",2020-11-11 07:09:30+00:00
277,FeedGoat2000,5,12,0,"Feedgoat2000 found #ethereum in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/YAK9cbuARz #cryptocurrency #130871 https://t.co/IUHxz8fAUn",2022-04-04 22:29:46+00:00
278,urmiundone,5006,761,1018,"Upskill with in-demand Blockchain skills &amp; tools in the #1 Bootcamp without quitting jobs.

• Professional Certificate Program in Blockchain by IIT Kanpur

• Master Bitcoin, Ethereum etc.

• 4+ real-life projects",2020-03-07 22:45:14+00:00
279,the_verdent,138,593,0,"Officially i never called it a bear market. But for alts apart from #Ethereum . We are in bear zone for alts. Including $Luna, $Avax , $Solana . This will take quite a long time to recover unless a miracle happens. Wait until 4th of May. There's a surprise waiting. #crypto #",2018-06-15 12:01:09+00:00
280,maloos111,72,89,284,"FUN FACT: These Nike NFT sneakers sold for 45 #Ethereum ($125,000 USD). https://t.co/leTW5Mxd7M",2022-01-19 13:42:27+00:00
281,Solsun8317,340,72,0,"Solsun found #ethereum in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/cBqTpM6WTG #cryptocurrency #98000 https://t.co/UUyUgkXphU",2022-01-19 04:15:10+00:00
282,Vigsback,43,15,0,"Vigsback found #ethereum in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/hOvXZsIn7i #cryptocurrency #3031067 https://t.co/appEBO9roX",2021-12-16 05:59:11+00:00
283,Danamin14,1150,1224,0,Ethereum’s L2 Team May Have Interviewed North Korean Hacker While Hiring: Story https://t.co/sNF0YOLmp4,2020-03-13 15:36:40+00:00
