,username,following,followers,retweetcount,text,date
364,TheWolfofTradi2,5004,1299,0,"CRASH #ApeCoin #APE ApeCoin APE Analysis &amp; Price Prediction https://t.co/JN04CFZtXH via @YouTube 

Please look for more Videos at my Youtube channel 
https://t.co/ObCpU5Ayui
#Bitcoin #BTC #Ripple #XRP #Stellar #XLM #Chainlink #LINK #ZIL #Metaverse #Meta https://t.co/6wy70uOOPa",2020-06-05 03:32:47+00:00
365,nunkmukie,4004,71,4417,"$150 in 36 hours 🐲🐉

-RT + Follow @Verox_AICrypto + RT 📌

$ape $creek $btc $btcusd #nft #nfts #upcoming $jewel $gst $ftm $bnb $eth #crypto #bitcoin $nexo #blockchain #investment #coin #100x #10x $looks $hex #alt #altcoin #hot #next #invest #buy #long $fil $xmr",2013-02-20 10:42:01+00:00
366,stevieinsydney,1491,425,1,"@BTCSexWorkers @StoneysGhost Not everyone wants to have kids, I have more Bitcoin instead!🖕",2010-06-29 07:50:04+00:00
367,Bestforyourlife,663,134,1925,So I hear Warren Buffett &amp; Charlie Munger are marketing #Bitcoin again...,2011-07-13 02:55:25+00:00
368,crypDEFIx,4850,4466,3918,But bitcoin energy use is a problem 🤔 https://t.co/UBCLlbIJVp,2021-08-18 12:58:44+00:00
369,Eduardo73039935,220,2,1454,"Looking through the videos, the photo files, my happiest moments are often when I appear at the beach.I am the daughter of the sea!🤣 #bitcoin #ethereum #cryptocurrency #usdc #beach https://t.co/dRes0jfFx3",2022-04-28 11:07:46+00:00
370,CeresExe,4997,423,122,"@zengjiajun_eth Bitcoin, not crypto.

Like:

A: ""Oh I'm really into bitcoins, I love all the decentralized governance and DAOs happening there""
B: ""Which bitcoin is your favorite?""
A: ""Oh I like Solana, also Tezos, the founder is a good guy, French, believes in anarchocapitalist stuff""",2011-11-20 02:23:16+00:00
371,bidenyoung45,72,1831,0,"@CoinMarketCap @ConnorSephton @MollyJZuckerman I see #Bitcoin as ultimately bcoming a reserve currency for banks, playing much the same role as gold did in the early days of banking. So i advise you buy &amp; trade for the future,i personally trade with signals from @bernie_Doranfx &amp; I've accumulated over 1.4BTC",2011-01-29 09:54:42+00:00
372,Samdaysammy16,488,30,40,"There is a lot of tribalism and maximalism in the crypto space and many people treat crypto like a religion. This is mainly seen in Bitcoin, where Bitcoin maximalists believe that it's the only one and all the others are shitcoins.",2021-10-14 03:56:25+00:00
373,cp8645,3280,3686,6064,"Alex Jones is currently negotiating cooperation with the DOJ regarding January 6.

An anonymous donor just gave Jones $1 million worth of Bitcoin.

Who is the donor?  Is this witness tampering or obstruction of justice?",2012-09-22 14:29:32+00:00
374,8BIT,3,11099,0,"i guess it's time to go all-in on that short anon!!

$btc #bitcoin #btc

https://t.co/wSkjBAXQjB",2009-11-20 18:23:17+00:00
375,Dr_CryptoMD,300,179,0,It’s always about #Bitcoin https://t.co/7opm4QKEyc,2017-11-06 03:03:29+00:00
376,ElTioPR07,476,107,0,GA #Bitcoin ers let the Bears 🐻 think they can beat Us. Them let 🦵 kick the MFkers out .,2021-12-14 11:14:03+00:00
377,arash6975,35,28,18,"@AltcoinWorldcom @BscRetoken 
RET is the Future
Website:
 https://t.co/bbHrTJxEfR

Buy: 
 Pancake swap
 https://t.co/vmHjDVHQsR

Contract :
 0x10b9dd394467f2cfbc769e07e88dc7e2c41b0965

#RET
#Retoken 
#Renewable_energy_token
#Retmetaverse  #RETNFT
#Save_the_Earth
#1000xgem
#btc #bitcoin https://t.co/YVlXNPOsr3",2022-01-12 17:46:26+00:00
378,Mike_Fickle,251,109,366,I couldn’t give any less fucks what Charlie Munger thinks of Bitcoin.,2011-07-23 04:27:28+00:00
379,_goddessmg,187,308,0,"The future is now, the future is Bitcoin.
#Binance #BitcoinButton https://t.co/dzebaz6hBU",2019-11-23 17:19:07+00:00
380,Fantom_explorer,1063,82,397,"Missed Time NFT?

&gt; how to win a gas war on an nft drop 101 (as someone who wins 99.8% of them): 

Stage 1: Preparation
&gt; open the drop website on tab 1
&gt; find and open the drop’s contract on etherscan on tab 2
&gt; open https://t.co/U28e4Je8PE on tab 3

Stage 2: Minting

a thread:",2022-01-06 06:40:54+00:00
381,_0001337,210,81,116,"Hugh Hendry, contrarian trader who shorted the 2008 crash, finally seems to understand bitcoin. 
In doing so (and I say this with love) he may be embodying a growing trend of hedge-fund-managers-turn-bitcoin-surfers 😁 https://t.co/WfrdkYfR6R",2021-11-18 05:36:03+00:00
382,ainanevia,4517,453,4417,"$150 in 36 hours 🐲🐉

-RT + Follow @Verox_AICrypto + RT 📌

$ape $creek $btc $btcusd #nft #nfts #upcoming $jewel $gst $ftm $bnb $eth #crypto #bitcoin $nexo #blockchain #investment #coin #100x #10x $looks $hex #alt #altcoin #hot #next #invest #buy #long $fil $xmr",2018-03-23 12:55:40+00:00
383,AutisticHODL,1540,1352,0,"@PeterLBrandt I have a very similar target. Also, not a hater of #Bitcoin.",2015-12-30 22:09:51+00:00
384,vasthack_,175,125,0,Coinbase account hacked ? Dm for help #coinbase #Crypto #hacked #hack #bitcoin￼ #usdt #Ethereum,2018-08-11 23:50:06+00:00
385,ShrekBTC,540,4294,2,"$BTC/USD #btc #bitcoin 

Now down to the lower end of this channel ($37.5k)

Likely that we see some bounce out of it once more since it hasn’t tapped it in a while; **but**, if we fall under it, likely that we see a capitulation event of sorts https://t.co/pzSXah4ZRQ https://t.co/aif01KZVo0",2018-09-25 06:47:23+00:00
386,3oscarberenang,4906,93,4417,"$150 in 36 hours 🐲🐉

-RT + Follow @Verox_AICrypto + RT 📌

$ape $creek $btc $btcusd #nft #nfts #upcoming $jewel $gst $ftm $bnb $eth #crypto #bitcoin $nexo #blockchain #investment #coin #100x #10x $looks $hex #alt #altcoin #hot #next #invest #buy #long $fil $xmr",2022-02-20 04:44:41+00:00
387,FlyingHights,141,115,79,When do you think #Bitcoin will hit $2T in market capitalization?,2022-04-10 11:39:43+00:00
388,bayodewilliams1,1566,3261,6,"""Non-fungible"" basically means it's one-of-a-kind and can't be substituted with anything else. A bitcoin, for example, is fungible, meaning you can exchange one for another and get precisely the identical thing.",2017-05-10 15:55:19+00:00
389,kennyro81559419,58,14,1925,So I hear Warren Buffett &amp; Charlie Munger are marketing #Bitcoin again...,2020-05-21 20:31:27+00:00
390,leleng_joe,81,407,24,"@Bitcoin_ABC 🌟 Key Highlights - Avalanche on eCash

🗻 Avalanche Post-Consensus is incubating and will be launched on the mainnet soon.

🧑‍💻 The development of Avalanche Pre-Consensus starts. Building continues...

https://t.co/GXYFUme2Ir

6/",2021-07-06 23:02:31+00:00
391,BabottKathy,25,6,50,"Charlie Munger: Bitcoin is 'stupid, evil and makes me look bad,' says Xi Jinping 'smart' to ban it in China
https://t.co/vNdHXYBQF2",2021-10-04 20:30:06+00:00
392,Inchhighprivate,3036,2098,1,"@jyn_urso @ACMilanSanDiego @mikealfred The amount of Bitcoin that will be life changing for you depends entirely on your life.

Part of the reason I fight for Bitcoin is because I believe the system that results will be better, more fair, for everyone.

So the amount of Bitcoin you need now could literally be Zero.",2009-04-25 17:05:55+00:00
393,Samdaysammy16,488,30,698,"Why is $XRP so hated and why is there so much misinformation? Time for a 🧵:

Everything started in 2013. XRP had started trading, the technology had many promises, it had the first ever DEX where you could even trade and move BTC in seconds. Then Bitcoin maximalists came in. 1/8",2021-10-14 03:56:25+00:00
394,Rafaelp377,28,4,95808,"💰 $10,000 giveaway 💰
 
Post your #BitcoinButton result to enter!
 
Rules:
🔸 Retweet this post
🔸 Follow @Binance
🔸 Play #BitcoinButton
🔸 Share a screenshot of your click number and one fact about #Bitcoin using the hashtags #BitcoinButton and #Binance",2022-03-23 02:31:08+00:00
395,eduardovaldez16,648,110,60,"Key #Bitcoin technical levels, support &amp; resistance zones with scenarios and trading tips - all explained in my free $BTC report. If you appreciate it, just hit the like and share the tweet👉https://t.co/tSHFMvQMTQ https://t.co/76ggyEd2wi",2010-12-23 22:34:19+00:00
396,leleng_joe,81,407,24,"@Bitcoin_ABC 🌟 Key Highlights - GNC

🤝 GNC funds a new infrastructure project for eCash - Chronik Indexer by RaiPay!

📒🔍 Chronik will provide first-class Avalanche support, enabling faster, cheaper, &amp; more reliable eCash development &amp; indexing experience.

https://t.co/Iju5Y8vaXp

7/",2021-07-06 23:02:31+00:00
397,0xGeeky,3734,29747,397,"Missed Time NFT?

&gt; how to win a gas war on an nft drop 101 (as someone who wins 99.8% of them): 

Stage 1: Preparation
&gt; open the drop website on tab 1
&gt; find and open the drop’s contract on etherscan on tab 2
&gt; open https://t.co/U28e4Je8PE on tab 3

Stage 2: Minting

a thread:",2012-06-29 09:18:37+00:00
398,mahatir31,3241,83,4417,"$150 in 36 hours 🐲🐉

-RT + Follow @Verox_AICrypto + RT 📌

$ape $creek $btc $btcusd #nft #nfts #upcoming $jewel $gst $ftm $bnb $eth #crypto #bitcoin $nexo #blockchain #investment #coin #100x #10x $looks $hex #alt #altcoin #hot #next #invest #buy #long $fil $xmr",2021-11-18 17:51:25+00:00
399,OSSTRADERS,132,357,3918,But bitcoin energy use is a problem 🤔 https://t.co/UBCLlbIJVp,2018-04-17 00:35:01+00:00
400,Bestforyourlife,663,134,917,"Charlie Munger says bitcoin is “evil.”

This coming from a guy who financed the drivers of rampant obesity and diabetes in American society. 

I’ll take math and software over processed sugar.",2011-07-13 02:55:25+00:00
401,bmurphypointman,18419,79697,0,#giftsforher #bitcoin #tumblr #twitter #facebook #instagram #dogecoin #socialmedia #tiktok #doge #deal #gift #gifts #giftideas #shop #shopping #affiliatemarketing  #freeshipping on orders over $99 at https://t.co/FsGWUaZyeH,2012-06-25 04:38:20+00:00
402,bigwinME03,2108,141,97,"Next we take #London! 🍾🥂 
 
Then #Phuket, then #MonteCarlo #Monaco 🇲🇨
#May #MayDay #eth #nft #metaverse #Prasaga #saga #bsc #bnb #vr #bitcoin #Formula1 #F1 #WashingtonElite #krone @ Central London https://t.co/lGSbFEpbRN",2022-04-01 00:07:03+00:00
403,bearmarketking,53,7,11,"“OK SO THE PLAN IS TO SNEAK IN AND SEARCH HIS OFFICE FOR #BITCOIN HARDWARE WALLETS.”

MY DESK: https://t.co/oKaoOpKHzl",2022-02-09 16:45:48+00:00
404,leleng_joe,81,407,27,"@Bitcoin_ABC 🌟 Key Highlights - News/Media

🎙 Amaury Séchet (@deadalnix), the founder of eCash, is featured in a number of podcasts and a TV show discussing eCash, crypto &amp; CBDCs.

📺 https://t.co/Rd04mAEpHs

🗞 @gate_io announces support for the upcoming eCash network upgrade.

8/",2021-07-06 23:02:31+00:00
405,Raff_Bassetti,30376,18135,555,Just look at how many countries and cities made #Bitcoin adoption a thing in April... https://t.co/GdFCNQBDuO,2008-08-27 09:22:42+00:00
406,hasanfatemi4,1498,58,1404,"💧 Metabloqs Airdrop💧

🏆 Task:          ➕ 50,000 NFT Mystery Boxes + $25,000 worth of XDC » Total airdrop pool.

🔛 Airdrop Link &amp; Information: https://t.co/ZK1MHdBumr

#cryptocurrency #Airdrop #BSC #Bitcoin #USDT #1MillionDAO #OMD #Airdropstario https://t.co/cuWpBo8wfJ",2021-01-02 04:18:24+00:00
407,insectalien,48,25,959,"The heart of Africa has adopted #bitcoin as legal tender.

Only a matter of time until the rest of the continent follows. https://t.co/K8EfqlX8lN",2021-05-29 21:07:25+00:00
408,mzuppy,4980,2614,1,"Panama Follows El Salvador as it Plans to Adopt Bitcoin and other crypto like XDC Network as Legal Tender
https://t.co/Ni7sSOUmV3",2009-05-01 19:51:36+00:00
409,MAYyourbigwinxx,4170,77,11400,"Explore Phemex Universe🌍 and visit planet Bitcoin, Ethereum, Sand, and Doge 🤩 to collect your very own Citizen Phemex card.🎴 

Grab your card and earn bonuses now🔽 
https://t.co/6ZQKNyGxBz

#PhemexUniverse #Blockchain #Giveaway #PhemexCitizen #NFTs #Games #EarnBonus #phemex https://t.co/WiHx0Ecaw7",2021-01-28 01:47:00+00:00
410,cdcm99,547,1966,0,"GOOD EVENING #BITCOIN                                              
#BITCOIN  SYSTEM CHECK

HR:215EH/s

BH:734,313

#BITCOIN  SYSTEM:OK
@PeterSchiff @steve_hanke @Lagarde @federalreserve @BIS_org @wef @ecb @NFMUNChina2017 @KremlinRussia_E @WesternUnion @ProfKlausSchwab @BillGates https://t.co/KvtCbpguaQ",2013-05-15 15:00:23+00:00
411,Mattia0098,267,61,13,"""If you offered me all the Bitcoin in the world for $25 I wouldn't take it""
Warren Buffett

Ok Warren listen:
1. Call me and give it all to me
2. You are great Warren but why don't you spend 5 minutes to study #bitcoin before talking nonsense?
https://t.co/Cn7W9lgpez",2017-11-26 19:03:43+00:00
412,ObeseBallerina,319,180,28,Why we still listening to people's #bitcoin opinions when these people don't even know how to open Facebook? 😅,2022-03-21 02:27:03+00:00
413,mattlesnake,1368,615,0,@alphatweetz8 @NathanEllis_XIV @PeterLBrandt 😂😂😂 Bitcoin has a .94 correlation with nasdaq,2010-10-05 17:55:12+00:00
414,tictoknextblock,12,226,0,"🟩 Block 734314 ⛏ ⛏

📅 30th Apr 2022, 23:55:11 GMT

📣 2,392 tx with a value of 3,888.845 ₿ ($146.53m 🇺🇸)

📣 distributed to 6,055 recipients 💎🙌

📣 19,026,968.75 ₿ (90.60461%) mined ⛏

📣 1,973,031.25 ₿ remaining 💰

#bitcoin #tictoknextblock",2021-07-01 03:29:10+00:00
415,PlandemicTrader,689,835,1,"$BTCUSD finally broke $38,019.76 . Price is following TA very well and sentiment after Warren Buffet just said he wouldn't buy all the bitcoin in the world for $25. https://t.co/9BS7g5j82Q",2020-08-04 05:31:56+00:00
416,Gabrielloubeusa,4866,4066,2,"""Warren Buffett says he wouldn't pay $25 for all the #Bitcoin  in the world — and Charlie Munger blasts the #Crypto  as 'stupid' and 'evil' #Trending",2016-07-01 02:21:51+00:00
417,ErikLir74157508,73,21,938,"Global inflation rates:

🇺🇸 - 8.5%
🇷🇺 - 16.7%
🇧🇷 - 11.3%
🇦🇷 - 55.1%
🇹🇷 - 61.1%
🇻🇪 - 284% 

#Bitcoin is the escape hatch.",2021-10-08 17:50:23+00:00
418,Emreshibaa,32,37,959,"The heart of Africa has adopted #bitcoin as legal tender.

Only a matter of time until the rest of the continent follows. https://t.co/K8EfqlX8lN",2021-12-24 19:20:19+00:00
419,kultarat,2510,309,924,It’s time for #Bitcoin 💪 https://t.co/HMUsSqpmXQ,2010-01-17 08:04:47+00:00
420,Jacobsstuff90,368,51,0,"@bitcoinpanda69 To be fair, Cramer did say he sold his bitcoin in April of 21. He is an awful shill though",2017-12-18 02:58:32+00:00
421,DaveHoran1,2061,286,24,Bitcoin will print $20k 🎯 this year 🐷,2012-07-21 10:25:14+00:00
422,HeraldAfrican,439,118,0,Idaho Warns of Crypto Scams Promising 80% Returns Every 24 Hours – Featured Bitcoin News https://t.co/n8atggr0MG,2021-03-15 15:06:34+00:00
423,SebastianFechn6,0,0,0,I earned with the help of my friends! 💸 Anyone can try how it is simple and fun on @betfury i-Gaming platform. My Username: User572878 #betfurysuccess #tron #bitcoin #referral,2022-01-05 07:51:18+00:00
424,FG96498925,280,17,6064,"Alex Jones is currently negotiating cooperation with the DOJ regarding January 6.

An anonymous donor just gave Jones $1 million worth of Bitcoin.

Who is the donor?  Is this witness tampering or obstruction of justice?",2021-02-13 23:27:17+00:00
425,WestBeachMusic,314,256,0,"westbeachmusic found #bitcoin in a Green vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/Iq7Jhc1JXL #cryptocurrency #319757 https://t.co/NWw00NPcLo",2014-04-17 15:36:01+00:00
426,AgushAzbi,327,15,990,El Salvador started the #Bitcoin party 💥🥳💥 https://t.co/A43dCgSXVf,2021-01-13 13:39:19+00:00
427,titi53273788,70,40,650,"The world can not afford the cost of war. Everyone feels the pain. #Peace talks must prevail.

#StopPutin #inflation #cryptocurrency #Bitcoin #StandUpForUkraine  @coinkit_ com 50 600 btc #WorldPeace https://t.co/arIEhnUTFm",2021-10-01 04:12:00+00:00
428,demarkten,52,18,0,The chaotic regulatory status quo of regulators has created a lot of uncertainty for Bitcoin,2009-06-08 17:37:33+00:00
429,leleng_joe,81,407,40,"@Bitcoin_ABC @deadalnix @gate_io 🌟 Key Highlights - Community &amp; Milestones

🥳 eCash official Twitter account hits 90K+ followers
🥳 Our Facebook community group hits 3K members
🥳 @CainBCHA hits 15K followers on Twitter
🎬 The #eCashArmy takes on the #eCashChallenge

9/",2021-07-06 23:02:31+00:00
430,CYPNFT,12,8,2,#APE coin just has more trade volume last 24hrs than #Bitcoin and #Ethereum https://t.co/j0bTqk5kbq,2022-01-30 13:41:43+00:00
431,markfrommain207,780,35,6064,"Alex Jones is currently negotiating cooperation with the DOJ regarding January 6.

An anonymous donor just gave Jones $1 million worth of Bitcoin.

Who is the donor?  Is this witness tampering or obstruction of justice?",2020-07-18 15:43:59+00:00
432,just4gud,234,19,1522,"Netflix is down 72% in 6 months, but Bitcoin is too volatile for a spot Bitcoin ETF. LMFAO.",2022-02-19 07:32:13+00:00
433,btc_blockbot,70,458,0,"BTC Latest Block Info: Block 734314 holds 2,392 transactions for a total of 3,888.84536 Bitcoin including Block Reward. Block Size 1,211,371 Bytes",2019-11-21 22:08:19+00:00
434,airdropenjoyers,3,0,0,"Forger Family is really BADASS!!

https://t.co/C2PBch9Ebp

 #nft #nfts #nftligue #nftart #nftdrop #bitcoin #nftpromotion  #nftcollectibles #nftchallenge #AnyaForger
#SPYxFamily #yorforger
#SPYFAMILY #Anya #loidforger
#elegant #recehkansahur

Check comment 👇",2022-03-24 01:35:11+00:00
435,shillbillyusa,929,1263,1,the price of #bitcoin can remain irrational longer than they can stay alive https://t.co/Y7W7gKQBfX,2019-11-08 11:36:40+00:00
436,suebaker07,992,463,1,"Therein lies the selfish motivation of Poillievre's approach.  He loves the currency preferred by crooks, thieves and tax cheats.  If the national central banks got in on it Bitcoin would devalue in a hurry.  
It's not about what is good for you or the country.
#cdnpoli https://t.co/LbXpAquuhw",2013-11-01 21:55:07+00:00
437,elrondegld,379,100,194,"#BITCOIN DON'T PANIC WEAK HANDS. PART II.

#BTC #CRYPTO https://t.co/IjP04optrO",2020-09-16 02:54:07+00:00
438,zethisyellow,0,0,1,"$100 | 1.400.000 IDR in 1Days

RT - FOLLOW - 📌📌📌

#Ethereum 
#Bitcoin
#Giveaway 
#NFTs",2022-04-30 23:36:06+00:00
439,VioletEdison5,17,4,2,"🟢 Buy $DENT (3. order) [Spot Hourly]
#DENTUSDT
Filled: 7,979.5723 #DENT / 25.00 #USDT
Total Quantity: 22,807.7239 $DENT / $75.00
Buy Price: $0.003133
Average Cost: $0.00328836

#Dent #Binance #Bitcoin #Metaverse #NFT #Web3 #Altcoins",2022-04-21 02:19:21+00:00
440,toton_fire,1513,1639,5,"This is true.
It's hard to find truthful information when there is so much false information out there from people who are in BITCOIN MAXIMALISTS' pocket, but you are lucky if you can find this. https://t.co/SL2lzJHyeT",2019-09-23 20:47:00+00:00
441,Zerpillion,244,1033,22,"@bitcoin_whales @Freemancrypt0 Nice try. But the XRP Ledger is decentralised. That is the entire point of it. 

No regulator anywhere in the world has classified XRP as a security.",2018-01-07 06:17:02+00:00
442,leleng_joe,81,407,50,"@Bitcoin_ABC @deadalnix @gate_io @CainBCHA Towards May 

The eCash team would like to thank the community for all their support. Building continues, much more to come in May. Stay tuned! 😊

10/

#XEC #eCash #BitcoinABC #Crypto #JustBuild 🛠",2021-07-06 23:02:31+00:00
443,Gentawin,6987,6386,4417,"$150 in 36 hours 🐲🐉

-RT + Follow @Verox_AICrypto + RT 📌

$ape $creek $btc $btcusd #nft #nfts #upcoming $jewel $gst $ftm $bnb $eth #crypto #bitcoin $nexo #blockchain #investment #coin #100x #10x $looks $hex #alt #altcoin #hot #next #invest #buy #long $fil $xmr",2017-08-19 16:56:32+00:00
444,satsleft,392,335,0,"👋 A new block was found on the #Bitcoin network. We're at block height 734314, current #bitcoin price is $37713.1 and there are 197300622690011 #sats left to mine.",2021-10-14 21:31:42+00:00
445,dubbel06,2377,1203,0,"@QuieroSats @BuilderBob1313 @colludingnode @HODLneverSODL @SolanaStatus bitcoin has been stable for a pretty long time now, so it doesn't need to have any co-ordinated upgrades to consensus. that isn't true of other chains though",2012-08-18 07:48:10+00:00
446,ByeFunds,114,93,0,@notmrmanz1el You going to give me bitcoin? Or a blowjob? Or fund me an account? I can i fuck you in you a@s?,2021-01-27 16:26:05+00:00
447,zethisyellow,0,0,1,"$100 | 1.400.000 IDR in 1Days

RT - FOLLOW - 📌📌📌

#Ethereum 
#Bitcoin
#Giveaway 
#NFTs",2022-04-30 23:36:06+00:00
448,royriojas,1276,437,6064,"Alex Jones is currently negotiating cooperation with the DOJ regarding January 6.

An anonymous donor just gave Jones $1 million worth of Bitcoin.

Who is the donor?  Is this witness tampering or obstruction of justice?",2009-08-20 20:22:38+00:00
449,SiwapilBitcoin,100,59,0,"Dear Hodlers,

Your memes are chef’s kiss 😉

#Bitcoin https://t.co/yoX7oHV3E5",2022-04-03 18:30:31+00:00
450,MarkQuarter,5000,610,1,"@wlwatts $TSLA &amp; $SQ are working on Solar powered Bitcoin mining in Texas

Every US County &amp; every US Company with more debt than cash, should consider doing same

$BTC &amp; $BCH Bitcoin &amp; Bitcoin Cash support Artificial Intelligence, Cybersecurity, Medical Data Integration, all modern tech",2015-07-16 04:46:29+00:00
451,Kuenzter,2557,646,273,"🔱⚜️ #NFTCommunity BIG #NFTGiveaway ⚜️🔱

🎁Prizes👇: 
1 x #NFT - @MedicatedMice  
1 x #NFT - @90sbabesnft 
1 x #NFT - @OlympusgodsNft 
1 x #NFT - @thedivinenft 

👀✔️
1⃣ Follow ALL 4 Projects ^ ❣️
2⃣ RT &amp; 💖
3⃣ Tag 2 frens

Ends 48 hrs⏰ #NFTs #NFTartist #nftart #ETH #Bitcoin https://t.co/9CcGzrbUBi",2021-07-26 13:30:45+00:00
452,CYPNFT,12,8,2,#APE coin just has more trade volume last 24hrs than #Bitcoin and #Ethereum https://t.co/j0bTqk5kbq,2022-01-30 13:41:43+00:00
453,Gauss93507131,95,51,0,"@NorthmanTrader @LawrenceLepard Horses were used for transportation.  Cars are used for transportation, except faster.  Gold is used to create jewelry and coat connectors.  Bitcoin is used to create jewelry and coat connectors, except faster.  Hence car is to horse as Bitcoin is to gold.  q.e.d.",2020-12-28 19:25:02+00:00
454,CryptoQueenLive,199,542,139,#Bitcoin traded sideways for the last 113 days...,2022-04-15 14:01:20+00:00
455,AurelienOhayon,297,49707,194,"#BITCOIN DON'T PANIC WEAK HANDS. PART II.

#BTC #CRYPTO https://t.co/IjP04optrO",2022-02-17 16:06:11+00:00
456,Bitcoindonatio3,0,19,0,"bitcoin donation adress is 1NVNeGryRdNycGEqDv8KqFwUHNpadScU3q

Please help my children.

#donation",2018-02-23 22:20:00+00:00
457,CryptoCronkite,986,22832,1,"Bitcoin, not crypto? 

more like not Bitcoin not crypto and not eating",2010-08-16 17:05:47+00:00
458,eddiegabriel923,4933,1343,182,"Warren Buffet has said: 

I wouldn't buy all of the #bitcoin in the world for $25.",2010-11-28 17:51:35+00:00
459,NaemoT,115,589,0,"@elonmusk My thoughts are based on history and more #logic. 
The history prove Twitter was 79% reason for trump to win the election.
According to logic your $43B #investment in #twitter because you are running to be 2024 #Presdient of USA 🇺🇸

.
#ElonMuskTwitter 
#Bitcoin #tesla",2020-02-16 22:25:33+00:00
460,CryptoDirtyMike,73,130,4,"@mimam72 @WanchorToken $wanc #crypto #Binance #bitcoin #Ethereum #btc #bnb #eth #100xgem #1000xgem #shillme #defi 
#nft #LOWMARKETCAP #ToTheMoon 

Just launched today! On fire! 🚀 🔥 https://t.co/V5v7Ij5mO5",2022-01-10 18:53:24+00:00
461,CarlMar44999964,55,17,1,"@coinbase What do you think about #Bitcoin state at the moment, because its Fear and Greed index is 53 - NEUTRAL with price of 43235.546896849742 usd? Our analytical team has done detailed #BTC research, but we want to hear your opinion too.",2022-03-25 23:40:05+00:00
462,XRP_Loco,516,136,0,@bitcoin_whales Back your statement with facts instead of just posting crap. Show the countries. Show where it’s centralized. You can’t because you lied. Why do people follow you sheesh.,2021-03-21 09:40:02+00:00
463,byngblood,78,61,0,"@mrscryptorabbit Why yikes, there are other cryptos out there that are Killin  it… Don’t trip Bitcoin ain’t going anywhere hell it’s the OG !!! 🌴🛳😎💎👏🏼",2021-05-13 17:49:46+00:00
464,drjuanMcaceres,534,88,64,"Charlie Munger: Bitcoin is evil because it undermines the Federal Reserve system and the national currency system.  

If by “evil” he means “attractive” and by “undermines” he means “offers an alternative to” then I’m in total agreement!
#bitcoin https://t.co/l94hwVDkss",2021-07-04 19:03:33+00:00
465,thoughtprovo,501,93,274,"Bitcoin Fear and Greed Index is 20. Extreme Fear
Current price: $38,315 https://t.co/I18yqFFCOb",2016-07-23 08:34:38+00:00
466,yubBIGWIN,2020,35,11400,"Explore Phemex Universe🌍 and visit planet Bitcoin, Ethereum, Sand, and Doge 🤩 to collect your very own Citizen Phemex card.🎴 

Grab your card and earn bonuses now🔽 
https://t.co/6ZQKNyGxBz

#PhemexUniverse #Blockchain #Giveaway #PhemexCitizen #NFTs #Games #EarnBonus #phemex https://t.co/WiHx0Ecaw7",2022-03-04 15:20:23+00:00
467,Emmi21091,65,4,0,@rovercrc So its 1 st may and bitcoin dint hit 50 k.. now let's see whether you give 2500$  or you are also fooling people to increase your follower...,2020-06-16 20:40:38+00:00
468,EnTranslate,0,94,0,"(Auto Translation)
Crypto assets

Why is it crashing?
XYM or insect breath
I'm an XYM holder (laughs)

#投資家さんと繋がりたい
#暗号資産
#仮想通貨
#Symbol
#Bitcoin 
#XYM https://t.co/ijywLq26ig
https://t.co/L1QQP8SxsM",2022-04-16 00:53:33+00:00
469,giacaglia,1823,1028,0,There is no other asset like #Bitcoin. Free yourself,2009-12-11 06:32:37+00:00
470,jamiemadden999,282,43,40,"@eric_lombrozo #Bitcoin does NOT fix human nature

Bitcoin's proof of work consensus mechanism, fixes the ability of humans to exploit and manipulate the ledgers.

The Network is the first unalterable record of truth, ever.

No magic, just energy.

https://t.co/UqqvPCRbxR",2018-01-13 02:12:38+00:00
471,scott_catharine,3067,2949,6064,"Alex Jones is currently negotiating cooperation with the DOJ regarding January 6.

An anonymous donor just gave Jones $1 million worth of Bitcoin.

Who is the donor?  Is this witness tampering or obstruction of justice?",2014-06-13 00:02:06+00:00
472,GcmrH,389,14,4417,"$150 in 36 hours 🐲🐉

-RT + Follow @Verox_AICrypto + RT 📌

$ape $creek $btc $btcusd #nft #nfts #upcoming $jewel $gst $ftm $bnb $eth #crypto #bitcoin $nexo #blockchain #investment #coin #100x #10x $looks $hex #alt #altcoin #hot #next #invest #buy #long $fil $xmr",2022-04-18 20:30:34+00:00
473,winsllu_,941,61,4417,"$150 in 36 hours 🐲🐉

-RT + Follow @Verox_AICrypto + RT 📌

$ape $creek $btc $btcusd #nft #nfts #upcoming $jewel $gst $ftm $bnb $eth #crypto #bitcoin $nexo #blockchain #investment #coin #100x #10x $looks $hex #alt #altcoin #hot #next #invest #buy #long $fil $xmr",2022-04-29 12:37:25+00:00
474,Bestforyourlife,663,134,284,"Owning 1 #bitcoin is really something special, make it your goal to be in this club!",2011-07-13 02:55:25+00:00
475,MarkQuarter,5000,610,1,"@wlwatts $TSLA &amp; $SQ are working on Solar powered Bitcoin mining in Texas

Every US County &amp; every US Company with more debt than cash, should consider doing same

$BTC &amp; $BCH Bitcoin &amp; Bitcoin Cash support Artificial Intelligence, Cybersecurity, Medical Data Integration, all modern tech",2015-07-16 04:46:29+00:00
