,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,username,following,followers,retweetcount,text,date,show,sentiments,profile_score
327,327,327,327,Hall57765487,7,1,4,may 22 is the day do not miss out $hib bnb and eth rewards,2022-03-05 09:08:33+00:00,1,0.0,0.01
328,328,328,328,JanetJuliana6,20,4,0,over 4 2 billion exchanged today,2022-04-16 05:45:59+00:00,1,0.0,0.04
329,329,329,329,Master_TK2D,341,59,0,_empire i believe one day we will see 1 dogecoin 7~10 usd,2019-07-11 23:55:42+00:00,0,0.0,0.59
330,330,330,330,JKGreenwald,5004,2985,11,is there a special olympics gold medal for idiots lion if so i will be competing in the next olympics grinning_cat grinning_cat grinning_cat,2021-12-18 09:46:59+00:00,0,-0.14761904761904762,29.85
331,331,331,331,bmurphypointman,18419,79697,0,15% off new products,2012-06-25 04:38:20+00:00,0,0.13636363636363635,796.97
332,332,332,332,RomainSprengers,512,2684,0,@_russell_mc @_crypto_babe _p_meloni _fazel i'm eating a lot of fundamentals hamburger cocktail_glass french_fries bacon pretzel stuffed_flatbread,2010-01-19 16:56:56+00:00,0,0.0,26.84
333,333,333,333,Percpective22,2242,361,20,do well the dogest things grinning_face_with_smiling_eyes,2022-03-05 17:15:09+00:00,1,0.0,3.61
334,334,334,334,Kim33189364,2,4,4,may 22 is the day do not miss out $hib bnb and eth rewards,2022-03-06 07:54:13+00:00,1,0.0,0.04
335,335,335,335,IrufanShaik,114,5,164,if the us government wants to get out of debt then they should just invest in,2021-03-16 12:50:13+00:00,0,0.2,0.05
336,336,336,336,Teamholston,352,273,18,how addicted to are you,2012-03-07 18:45:30+00:00,0,-0.4,2.73
337,337,337,337,meme_lover18,38,41,11,is the you have been looking for 0x4c4da68d45f23e38ec8407272ee4f38f280263c0,2022-03-07 15:43:56+00:00,1,0.0,0.41
338,338,338,338,zenicoro_coro,102,389,0,all my doge nfts were created with this old super slow cracked pc that sometimes the p key does not work,2021-08-14 00:27:53+00:00,0,0.033333333333333326,3.89
339,339,339,339,thehighstandar,3,0,93,$doge,2022-04-25 02:20:38+00:00,1,0.0,0.0
340,340,340,340,hey_woopyx10,2205,77,577,hello blockchain world waving_hand we are going to on in 2 days rocket visit our website for more information check_mark_button site,2022-02-04 13:50:55+00:00,1,0.5,0.77
341,341,341,341,Mehdi6121083799,38,47,141,elon musk will take to mars and probably or too fire,2021-08-16 10:05:34+00:00,0,0.0,0.47
342,342,342,342,Number6Weyoun,396,391,152,little reminder if you are loosing some faith in winking_face,2021-04-22 17:21:17+00:00,0,-0.1875,3.91
343,343,343,343,IAmDogeBot,1,1098,0,current price is $0 126857 full_moon,2021-09-11 16:21:11+00:00,0,0.0,10.98
344,344,344,344,Jacksonthe001,45,23,4,may 22 is the day do not miss out $hib bnb and eth rewards,2022-03-05 08:48:40+00:00,1,0.0,0.23
345,345,345,345,zzedinePharmD,4954,3287,2,loading up on rn rocket,2021-03-28 00:04:51+00:00,0,0.0,32.87
346,346,346,346,zzedinePharmD,4954,3287,27,i think anything less than $1 is a great price for …once it reaches $1 people and businesses will realize its worth i'm buying now sparkles,2021-03-28 00:04:51+00:00,0,0.3111111111111111,32.87
347,347,347,347,Xepies_Cafe,692,545,28,so many great people in the since tweeting about last year i've enjoyed so many great meme's that is the great thing about that is how a funny dog makes life worthwhile,2021-05-20 15:39:25+00:00,0,0.5166666666666666,5.45
348,348,348,348,hakkicakir1983,74,8,274,rocket airdrop dogecoin black money_bag value 30 $dogeb busts_in_silhouette referral 1 500 00 dogeb credit_card min withdraw 22 500 00 dogeb clipboard network binance smart chain(bsc) calendar end date 30th may 2022 bank distribution date 24 hours after withdraw contract 0x3645faf5d10422d5508cf3771f6e47fefa4c6a3,2021-10-13 14:38:15+00:00,0,0.023809523809523808,0.08
349,349,349,349,itshinyunaa_03,3266,44,577,hello blockchain world waving_hand we are going to on in 2 days rocket visit our website for more information check_mark_button site,2022-02-28 23:36:15+00:00,1,0.5,0.44
350,350,350,350,Mohamed46677047,34,62,19,_binance free the shady _binance please rt and make this trending,2022-01-01 21:09:34+00:00,1,0.07500000000000001,0.62
351,351,351,351,geo_ripul_007,512,105,0,who did piss off in the last 44 hours,2019-03-31 03:59:38+00:00,0,0.0,1.05
352,352,352,352,cruisinonabike,890,182,0,right now in the bottom of the 1st with 2 outs the and are tied at 0 0,2021-11-15 05:33:58+00:00,0,0.2857142857142857,1.82
353,353,353,353,Jacksonthe001,45,23,4,may 22 is the day do not miss out $hib bnb and eth rewards,2022-03-05 08:48:40+00:00,1,0.0,0.23
354,354,354,354,kiteboarderdoge,1270,1657,152,little reminder if you are loosing some faith in winking_face,2021-01-29 04:31:36+00:00,0,-0.1875,16.57
355,355,355,355,jdopedd,2846,165,577,hello blockchain world waving_hand we are going to on in 2 days rocket visit our website for more information check_mark_button site,2022-02-08 04:20:10+00:00,1,0.5,1.65
356,356,356,356,andreve95383351,1,29,1,see what i mean false advertisement and people are losing a lot of money listening to this guy backhand_index_pointing_down_light_skin_tone backhand_index_pointing_down_light_skin_tone,2021-02-09 19:13:14+00:00,0,-0.3562500000000001,0.29
357,357,357,357,Mariano29312147,3854,1210,4,'s when +10 00 3d money_bag gem_stone gorilla money_bag,2021-04-27 17:45:47+00:00,0,0.0,12.1
358,358,358,358,twinpillars01,517,464,3,tell all your friends in the community to get a bag of $burn first token off the rocket this will now burn and a token of the holders vote ballot_box_with_ballot fire will it be your community eyes peace_symbol,2011-09-08 22:50:04+00:00,0,0.25,4.64
359,359,359,359,TheWizardOfDoge,926,1603,1,“even though it was created as a silly is better suited for ” — $doge doge coin dog,2021-05-11 21:42:13+00:00,0,0.0,16.03
360,360,360,360,tentionmisleads,309,355,2,that is a kraken idea light_bulb dog coin hundred_points,2021-09-03 03:03:25+00:00,0,0.0,3.55
361,361,361,361,_Russell_Mc,1523,28351,0,@_crypto_babe _p_meloni _fazel volume is very good for shib face_with_tears_of_joy clinking_glasses,2020-06-10 19:13:38+00:00,0,0.91,283.51
362,362,362,362,BotOfDogecoin,12,74966,1,the current price of one doge is now $0 1266 3% change in the last hour one mdoge is worth $126 598 9051 total volume in last 24h $866 047 245 current coinmarketcap rank $doge,2018-01-28 08:58:07+00:00,0,-0.07142857142857142,749.66
363,363,363,363,HARDLFE2,14,7,0,please help a hard life folded_hands folded_hands my trc20 address tdj3gmwqdzetbwgnctvx4zsv9wsanhfsft,2022-04-28 16:08:49+00:00,1,-0.2916666666666667,0.07
364,364,364,364,TontZan,391,196,0,ehh is taking a dump right now unamused_face,2022-04-25 22:29:45+00:00,1,0.2857142857142857,1.96
365,365,365,365,WarpSpeedcrypto,3345,2034,3,big short volumes pushing btc and the rest of the market lower falling to the 125 range this is high frequency with volumes way up from earlier,2012-09-22 20:12:02+00:00,0,0.04,20.34
366,366,366,366,EmanRoozkhosh,68,22,0,_empire of course i'm waiting for it to reach $ 1 i held it for 1 year but the amount is small,2022-02-07 23:53:27+00:00,1,-0.25,0.22
367,367,367,367,SurfingDoge,0,181,0,▲ dogecoin possible dip ▲ new low support level created last 3 bar closes formed a down up pattern current price $0 1264,2021-06-17 11:25:41+00:00,0,-0.003198653198653205,1.81
368,368,368,368,Dogecoinvalue,5,86084,1,the current price of one doge is now $0 1266 3% change in the last hour one mdoge is worth $126 598 9051 total volume in last 24h $866 047 245 current coinmarketcap rank $doge,2013-12-18 23:05:57+00:00,0,-0.07142857142857142,860.84
369,369,369,369,MarkBreslin13,1259,614,4,v countries 200 v 55+ currency pairs 150 v 120 financial institutions 30 00 v 300 transaction time sub sec 2sec v 4sec transparency both are 100% bi directional prefunding both 0%,2018-05-05 04:03:05+00:00,0,-0.05,6.14
370,370,370,370,sarang_pokhare,144,11,0,cryptocurrency price bitcoin ethereum trade in red dogecoin up nearly 12% fu,2022-03-25 07:07:00+00:00,1,0.05,0.11
371,371,371,371,DerrickPiercy,503,191,152,little reminder if you are loosing some faith in winking_face,2012-01-03 15:50:10+00:00,0,-0.1875,1.91
372,372,372,372,thebuddyeric,145,150,0,you are not supposed to stand on it ate homework thought fried chicken iphone 5 best feature 256% dogecoin nft bitcoin etherium ratio i need an essay written counter ratio i do not want my mom to grow old metamask wallet hacked among us imposter crewmate fortnite balls oomfie,2020-11-27 00:07:33+00:00,0,0.16666666666666666,1.5
373,373,373,373,Japina13,5001,363,199,i'm thirsty drooling_face,2011-10-26 16:04:42+00:00,0,0.0,3.63
374,374,374,374,MedicineManWalk,4489,4639,0,_inubook _empire almost start spitting headphone,2011-07-27 21:13:33+00:00,0,0.0,46.39
375,375,375,375,Ronstermadness,74,137,152,little reminder if you are loosing some faith in winking_face,2022-01-27 08:08:52+00:00,1,-0.1875,1.37
376,376,376,376,KupaxXx,896,165,824,woof woof its dogeday dog_face celebrate with our $12 00 in doge giveaway money-mouth_face get your doge now backhand_index_pointing_down,2020-03-10 22:50:38+00:00,0,0.0,1.65
377,377,377,377,SergioSilvaJr6,692,160,199,i'm thirsty drooling_face,2021-09-30 20:48:13+00:00,0,0.0,1.6
378,378,378,378,BwcDeals,19,34974,0,29% off precision pocket scale 200g x 0 01g,2019-09-30 23:18:35+00:00,0,0.0,349.74
379,379,379,379,kippermoon72,314,117,4,tell all your friends in the community to get a bag of $burn first token off the rocket this will now burn and a token of the holders vote ballot_box_with_ballot fire will it be your community eyes peace_symbol,2012-07-09 21:46:42+00:00,0,0.25,1.17
380,380,380,380,WithAllMarbles,3837,3653,1,i like it talk about an army they sent is there a single member of the who would't send elon their if he needed it how many billions is that partying_face,2020-02-02 17:47:39+00:00,0,0.2142857142857143,36.53
381,381,381,381,kiteboarderdoge,1270,1657,31,i'm excited to see what you bring to the table in the future along with n hundred_points hundred_points fire fire,2021-01-29 04:31:36+00:00,0,0.1875,16.57
382,382,382,382,Conrad_Whitaker,4205,7400,152,little reminder if you are loosing some faith in winking_face,2011-02-16 07:49:11+00:00,0,-0.1875,74.0
383,383,383,383,dogecoin_empire,558,65375,0,eyes it's coming,2019-09-21 21:15:46+00:00,0,0.0,653.75
384,384,384,384,Number6Weyoun,396,391,32,welp chart_decreasing fire fire,2021-04-22 17:21:17+00:00,0,0.0,3.91
385,385,385,385,kippermoon72,314,117,3,tell all your friends in the community to get a bag of $burn first token off the rocket this will now burn and a token of the holders vote ballot_box_with_ballot fire will it be your community eyes peace_symbol,2012-07-09 21:46:42+00:00,0,0.25,1.17
386,386,386,386,EddieSabah,284,1213,4,just a taste of 100% green mining,2022-03-15 13:47:23+00:00,1,-0.2,12.13
387,387,387,387,ShibForward,162,320,0,_empire once it is the official payment of it will sky rocket,2021-09-22 22:51:09+00:00,0,0.0,3.2
388,388,388,388,bankrollblayne,45,11,107,is the people's crypto,2022-04-12 20:53:25+00:00,1,0.0,0.11
389,389,389,389,KingsVerdict,114,170,0,_an_dev i picked up sodogetip wallet from unstoppable when it launched to help protect it from malicious sniping i'm happy to transfer it to if it helps him or in any meaningful way hmu,2021-05-04 00:52:12+00:00,0,0.65,1.7
390,390,390,390,John_Inubook,4996,4457,32,welp chart_decreasing fire fire,2021-05-21 18:55:18+00:00,0,0.0,44.57
391,391,391,391,DerrickPiercy,503,191,0,dogecoin holders need to be ready after warren buffett said this doge via,2012-01-03 15:50:10+00:00,0,0.2,1.91
392,392,392,392,NftxTechnology,300,86,0,can dogecoin slide further key technical levels to keep an eye on,2022-01-28 11:28:08+00:00,1,0.0,0.86
393,393,393,393,Inu_Father,4894,774,2,dogecoin breaking news september something big will happen to doge via,2021-11-03 23:54:11+00:00,0,0.0,7.74
394,394,394,394,kippermoon72,314,117,4,tell all your friends in the community to get a bag of $burn first token off the rocket this will now burn and a token of the holders vote ballot_box_with_ballot fire will it be your community eyes peace_symbol,2012-07-09 21:46:42+00:00,0,0.25,1.17
395,395,395,395,damie77628565,17,2,77,another day another trending trending on again oink oink pig_nose,2022-03-31 12:59:44+00:00,1,0.0,0.02
396,396,396,396,ElonDoge17,80,16,59,has seen a 178 4% increase in shorts today with no positive catalyst someone is upset i hope you are not angry you got caught…,2022-04-17 10:06:56+00:00,1,0.06818181818181818,0.16
397,397,397,397,TheWizardOfDoge,926,1603,1,financial expert $doge doge coin dog sparkles crescent_moon,2021-05-11 21:42:13+00:00,0,0.0,16.03
398,398,398,398,arniko__,88,5,0,hi when will you integrate dogecoin into twitter,2021-06-03 12:14:13+00:00,0,0.0,0.05
399,399,399,399,Inu_Father,4894,774,4,the only coins that can make you millionaire are shiba inu safemoon v2 babydoge and dogecoin) if you do not believe me ask elon _binance,2021-11-03 23:54:11+00:00,0,0.0,7.74
400,400,400,400,dogecoin_empire,558,65375,27,i think anything less than $1 is a great price for …once it reaches $1 people and businesses will realize its worth i'm buying now sparkles,2019-09-21 21:15:46+00:00,0,0.3111111111111111,653.75
401,401,401,401,lei26056625,1342,89,908,looking for the for this weekend gem_stone fire,2022-02-19 13:34:32+00:00,1,0.0,0.89
402,402,402,402,jay86067897,213,99,76,smiling_face_with_heart-eyes snickers dogecoin acceptance coming smiling_face_with_heart-eyes,2021-02-01 03:56:59+00:00,0,0.0,0.99
403,403,403,403,John_Inubook,4996,4457,40,someone “i do not like ” me,2021-05-21 18:55:18+00:00,0,0.0,44.57
404,404,404,404,FreeAgentBobby,32,361,0,was i bs ing crypto bleeding before the end of this year lmao,2020-01-03 05:36:35+00:00,0,0.6,3.61
405,405,405,405,artdumbster,962,138,0,_stick this is worst than the time he pushed people to buy dogecoin c,2012-11-11 15:29:48+00:00,0,-1.0,1.38
406,406,406,406,luvjxnlisx,121,9,577,hello blockchain world waving_hand we are going to on in 2 days rocket visit our website for more information check_mark_button site,2022-03-23 04:32:56+00:00,1,0.5,0.09
407,407,407,407,localrach,2475,6936,1,if everything could ever be this real forever if anything could ever be this good again the only thing i'll ever ask of you you have got to promise not to stop when i say when she sang foo fighters,2010-05-16 22:44:29+00:00,0,0.3,69.36
408,408,408,408,jay86067897,213,99,0,_radio _dogecoin coca cola let us go,2021-02-01 03:56:59+00:00,0,0.0,0.99
409,409,409,409,John_Inubook,4996,4457,31,i'm excited to see what you bring to the table in the future along with n hundred_points hundred_points fire fire,2021-05-21 18:55:18+00:00,0,0.1875,44.57
410,410,410,410,JorgitoOjeda8,1277,201,4,hola smiling_face_with_smiling_eyes hope you include dogecoin to the twitter tip jar options let us give đoge more utility crescent_moon,2020-09-05 14:04:02+00:00,0,0.5,2.01
411,411,411,411,WithAllMarbles,3837,3653,1,what a wonderful day soak it up,2020-02-02 17:47:39+00:00,0,1.0,36.53
412,412,412,412,EDCTechGear,658,200,0,also for tesla grimacing_face,2020-01-14 05:56:02+00:00,0,0.0,2.0
413,413,413,413,Percpective22,2242,361,152,little reminder if you are loosing some faith in winking_face,2022-03-05 17:15:09+00:00,1,-0.1875,3.61
414,414,414,414,bg_steele,38,31,76,smiling_face_with_heart-eyes snickers dogecoin acceptance coming smiling_face_with_heart-eyes,2021-04-20 22:24:13+00:00,0,0.0,0.31
415,415,415,415,IAmDogeBot,1,1098,0,current price is $0 126755 full_moon,2021-09-11 16:21:11+00:00,0,0.0,10.98
416,416,416,416,SelukMURATGOLU,13,0,669,wrapped_gift 1500 ~ heavy_dollar_sign 230 giveaway check_mark rt + follow me check_mark like my last 5 posts check_mark comment your $doge address hourglass_not_done 72 hours four_leaf_clover good luck,2022-04-30 23:05:03+00:00,1,0.35,0.0
417,417,417,417,dpen80,437,330,0,i really hope whatever has planned for dogecoin he will unveil his plans soon this is becoming gut wrenching seeing how manipulated the market is becoming oh to be this time last year again …,2011-11-19 19:57:01+00:00,0,0.275,3.3
418,418,418,418,FarzadAhangi,100,619,31,assessing if ‘dogecoin is a significantly better cryptocurrency than bitcoin',2021-05-26 15:04:54+00:00,0,0.5,6.19
419,419,419,419,jay86067897,213,99,199,i'm thirsty drooling_face,2021-02-01 03:56:59+00:00,0,0.0,0.99
420,420,420,420,TimDavi36967487,1022,176,2,loading up on rn rocket,2021-02-08 14:06:40+00:00,0,0.0,1.76
421,421,421,421,HuaSang_Huo,169,55,1,shameless me after buying $doge and having a huge loss,2021-05-19 09:38:46+00:00,0,0.4000000000000001,0.55
422,422,422,422,Percpective22,2242,361,49,the point of is not scarcity its the usability as an actual currency and it accomplishes this faster and cheaper then its centralized counterparts no crypto besides is as decentralized as this is why likes it most imo truly the peoples crypto rocket,2022-03-05 17:15:09+00:00,1,0.25,3.61
423,423,423,423,MaddPullz,421,470,2,loading up on rn rocket,2021-05-17 22:25:47+00:00,0,0.0,4.7
424,424,424,424,accommodationss,862,207,8,seriously though who had the unnecessary sacrifice phase hmm maybe all of them solves this $plsd $hex $plsx $pls,2015-10-04 11:39:35+00:00,0,-0.3666666666666667,2.07
425,425,425,425,BPwinss,4068,108,143,star-struck war of tribes official game launch via,2021-08-14 04:25:36+00:00,0,-0.4,1.08
426,426,426,426,jaber_jr,545,436,76,smiling_face_with_heart-eyes snickers dogecoin acceptance coming smiling_face_with_heart-eyes,2012-07-09 07:42:03+00:00,0,0.0,4.36
427,427,427,427,nosratabadi,49,42,0,analysts believe dogecoin is superior to bitcoin for this reason – fxstreet,2012-12-24 16:22:54+00:00,0,0.7,0.42
428,428,428,428,kippermoon72,314,117,3,tell all your friends in the community to get a bag of $burn first token off the rocket this will now burn and a token of the holders vote ballot_box_with_ballot fire will it be your community eyes peace_symbol,2012-07-09 21:46:42+00:00,0,0.25,1.17
429,429,429,429,DavidBrice45,987,533,0,i reckon all those pushing the decided to cash out and leave those of us holding the bag if the is real you better step up now,2012-01-26 23:28:27+00:00,0,0.35,5.33
430,430,430,430,John_Inubook,4996,4457,7,im just sitting here watching the wheels go around hammer_and_pick fire,2021-05-21 18:55:18+00:00,0,0.0,44.57
431,431,431,431,gap_aragon,64,7,0,we will be diet rolling_on_the_floor_laughing,2012-10-21 06:50:35+00:00,0,0.0,0.07
432,432,432,432,Jaquez2Wj,19,6,145,do not angry the doge _binance not making the proof of assets public only means there is something shady is manipulating the price are you trying to suppress the campaign will become more aggressive in the coming days fire,2021-11-07 21:07:52+00:00,0,0.1,0.06
433,433,433,433,nucleus34,2103,2096,0,i do not know what all the fuss is about stop looking at crypto the way you look at dirty fiat cash yawning_face 1 still equals 1 1 still equals 1 1 still equals 1 1 still equals 1 smiling_face_with_sunglasses,2015-12-07 16:15:03+00:00,0,-0.6,20.96
434,434,434,434,Toddwade69420,1714,4059,27,who else loves dogecoin doughnuts would be amazing dog doughnut doughnut dog,2021-02-10 16:33:21+00:00,0,0.6000000000000001,40.59
435,435,435,435,Mr_Q44,127,79,52,we did this week's burn for 251 406 043 567$ dogeking i wish you a nice weekend,2021-10-30 09:27:13+00:00,0,0.6,0.79
436,436,436,436,tobyignacio,332,21,51,is about to light the sun on fire fire,2010-05-22 01:31:50+00:00,0,0.4,0.21
437,437,437,437,BwcDeals,19,34974,0,50% off nulink electric portable dual nozzle balloon blower pump inflation for deco,2019-09-30 23:18:35+00:00,0,0.0,349.74
438,438,438,438,BrendaTarango11,217,1125,1,dogecoin look it up upside-down_face rocket,2021-12-08 18:18:42+00:00,0,0.0,11.25
439,439,439,439,realrachit1,260,156,199,i'm thirsty drooling_face,2015-12-02 23:28:29+00:00,0,0.0,1.56
440,440,440,440,hqneui,1779,161,143,star-struck war of tribes official game launch via,2012-05-14 09:02:47+00:00,0,-0.4,1.61
441,441,441,441,lakedistrict4,564,22,32,barber_pole top 10 meme coins with highest social mention barber_pole $doge $shib $babydoge $puli _token $marvin _inu $babycats $kiba $floki $polydoge $sphere _,2021-06-17 12:06:23+00:00,0,0.26666666666666666,0.22
442,442,442,442,BartonMinnie3,19,4,1,current price is $0 134871 full_moon,2022-04-21 14:04:36+00:00,1,0.0,0.04
443,443,443,443,fredjcalderon,95,29,33,i'm shamelessly asking you to engage with this tweet,2013-05-09 20:59:35+00:00,0,0.0,0.29
444,444,444,444,dragons_men,1197,64,669,wrapped_gift 1500 ~ heavy_dollar_sign 230 giveaway check_mark rt + follow me check_mark like my last 5 posts check_mark comment your $doge address hourglass_not_done 72 hours four_leaf_clover good luck,2022-01-10 20:57:55+00:00,1,0.35,0.64
445,445,445,445,Jaquez2Wj,19,6,0,on sale wow much bargain,2021-11-07 21:07:52+00:00,0,0.15000000000000002,0.06
446,446,446,446,WenDogeCoin,34,7,88,just made a video sketch what is dogecoin hope you like it background music is free music from here breeze by mbb,2022-02-17 05:08:14+00:00,1,0.4,0.07
447,447,447,447,HamzehAmro,75,89,0,to the moon ha face_with_tears_of_joy face_with_tears_of_joy you will always remain shallow as long as you are controlled by the system man_facepalming_light_skin_tone man_facepalming_light_skin_tone dogecoin to the hole OK_hand_light_skin_tone face_with_tears_of_joy nauseated_face,2011-06-13 12:56:04+00:00,0,-0.19166666666666665,0.89
448,448,448,448,TanakaJin11,23,23,0,you will be crying later on for getting rid of volt hundred_points hundred_points dumb sheeps using numbers charts utilities…etc all that do not mean jack shit did dogecoin shiba…etc have any real utilities from beginning face_with_tears_of_joy,2020-07-04 15:49:27+00:00,0,-0.06979166666666665,0.23
449,449,449,449,4890search,2615,624,0,_radio _dogecoin ok but just one,2021-05-28 13:43:47+00:00,0,0.5,6.24
450,450,450,450,TheDogeBeagle69,2458,1949,243,'s transparent circulating supply allows us to know how many coins are in circulation unlike the us dollar which prints like crazy by the fed $doge is better than traditional fiat in almost every way,2017-02-06 18:51:43+00:00,0,0.1,19.49
451,451,451,451,tentionmisleads,309,355,40,someone “i do not like ” me,2021-09-03 03:03:25+00:00,0,0.0,3.55
452,452,452,452,FarzadAhangi,100,619,93,$doge,2021-05-26 15:04:54+00:00,0,0.0,6.19
453,453,453,453,jennndolyn,454,356,140,a short story about how got catfished into pumping by some tech bros,2009-05-07 10:09:12+00:00,0,0.0,3.56
454,454,454,454,MehdiDz47838655,90,2,274,rocket airdrop dogecoin black money_bag value 30 $dogeb busts_in_silhouette referral 1 500 00 dogeb credit_card min withdraw 22 500 00 dogeb clipboard network binance smart chain(bsc) calendar end date 30th may 2022 bank distribution date 24 hours after withdraw contract 0x3645faf5d10422d5508cf3771f6e47fefa4c6a3,2022-03-10 23:01:25+00:00,1,0.023809523809523808,0.02
455,455,455,455,DogecoinOrigin,3,99,164,if the us government wants to get out of debt then they should just invest in,2021-06-06 18:08:05+00:00,0,0.2,0.99
456,456,456,456,ValSilv31385144,2,2,141,elon musk will take to mars and probably or too fire,2021-03-12 12:33:56+00:00,0,0.0,0.02
457,457,457,457,justYaros,239,218,0,dogecoin eth btc and metaruffy,2018-08-25 06:07:50+00:00,0,0.0,2.18
458,458,458,458,GeorgeR21720053,58,20,1,all about cryptocurrency nft and digital world | important news to know | play and earn news | wazir x | metaverse coin | ethereum dogecoin shiba inu | all in one news visit this pin,2022-03-25 20:06:25+00:00,1,0.2,0.2
459,459,459,459,niftyuniverse,5001,871,2,i'm not going to explain this cause if you know you know thinking of putting up one of the 10 tokens and send 1 of 7 remaining magnets to purchaser for 20k doge total dm me if interested cause i'm picky who may get it lol,2022-01-26 07:34:13+00:00,1,0.35000000000000003,8.71
460,460,460,460,MedicineManWalk,4489,4639,17,$0 12 is like bitcoin at $100 apple at 50c amazon at $10 or google at $50 doubted all took time & all giants,2011-07-27 21:13:33+00:00,0,0.0,46.39
461,461,461,461,VeyselU33940989,262,40,694,which token you want to no 1 worldwide on bitcoinlfg app and website,2022-04-24 21:22:42+00:00,1,0.0,0.4
462,462,462,462,tentionmisleads,309,355,0,dogecoin's on sale let us turn that frown upside down 1 $doge is still 1 $doge,2021-09-03 03:03:25+00:00,0,-0.1555555555555556,3.55
463,463,463,463,Bergani43,228,147,28,_nobi _ecosystem _dojoswap check_mark_button check_mark_button _wallet hourglass_not_done _blockchain hourglass_not_done _dojoverse hourglass_not_done crossed_swords ninja rocket to the moon crossed_swords ninja rocket $shinja,2021-11-09 01:41:45+00:00,0,0.0,1.47
464,464,464,464,vonmesiassmith,71,2,152,little reminder if you are loosing some faith in winking_face,2021-11-26 05:41:15+00:00,0,-0.1875,0.02
465,465,465,465,dogesuppporteam,2027,9107,7,im just sitting here watching the wheels go around hammer_and_pick fire,2020-09-30 11:46:38+00:00,0,0.0,91.07
466,466,466,466,Mhie99339755,3,0,0,_ biggest presale that will happen in pinksale red_heart come and join now,2022-04-30 13:41:44+00:00,1,0.0,0.0
467,467,467,467,AlertingCryptos,0,2563,0,$doge dogecoin,2021-11-26 23:57:13+00:00,0,0.0,25.63
468,468,468,468,Xepies_Cafe,692,545,0,i see a buy in opportunity,2021-05-20 15:39:25+00:00,0,0.0,5.45
469,469,469,469,sethbac786,189,4,262,moonshot soon in progress popcorn pirate_flag eyes missed & do not miss pirate_flag eyes buy link charts,2022-04-27 19:45:10+00:00,1,0.0,0.04
470,470,470,470,EmanRoozkhosh,68,22,0,_empire how did you get rid of the dodge coin,2022-02-07 23:53:27+00:00,1,0.0,0.22
471,471,471,471,Chris059253252,46,2,0,then you will lose everything ada is a dead coin even dogecoin is laughing at it,2022-04-26 15:00:26+00:00,1,-0.2,0.02
472,472,472,472,dogesuppporteam,2027,9107,21,hey wen are you going to let people pay in on the app,2020-09-30 11:46:38+00:00,0,0.0,91.07
473,473,473,473,Aytu2754,146,123,669,wrapped_gift 1500 ~ heavy_dollar_sign 230 giveaway check_mark rt + follow me check_mark like my last 5 posts check_mark comment your $doge address hourglass_not_done 72 hours four_leaf_clover good luck,2022-02-09 12:06:52+00:00,1,0.35,1.23
474,474,474,474,FarzadAhangi,100,619,5,the inspiration of,2021-05-26 15:04:54+00:00,0,0.0,6.19
475,475,475,475,eeZfltZllczAQov,119,28,33,i'm shamelessly asking you to engage with this tweet,2021-05-09 14:55:03+00:00,0,0.0,0.28
476,476,476,476,Mhie99339755,3,0,0,biggest presale that will happen in pinksale red_heart come and join now,2022-04-30 13:41:44+00:00,1,0.0,0.0
477,477,477,477,zzedinePharmD,4954,3287,21,hey wen are you going to let people pay in on the app,2021-03-28 00:04:51+00:00,0,0.0,32.87
478,478,478,478,colaps786,645,390,144,$feg will forever be making waves ·,2022-02-22 17:01:36+00:00,1,0.0,3.9
479,479,479,479,WSBGammaSqueeze,41,61,0,make dogecoin go up again,2021-10-22 20:20:42+00:00,0,0.0,0.61
480,480,480,480,winsgertrude17,711,57,143,star-struck war of tribes official game launch via,2022-04-29 07:29:16+00:00,1,-0.4,0.57
481,481,481,481,MedicineManWalk,4489,4639,31,i'm excited to see what you bring to the table in the future along with n hundred_points hundred_points fire fire,2011-07-27 21:13:33+00:00,0,0.1875,46.39
482,482,482,482,OoSKIoO,171,10,0,i heard will go past 30 cents very soon,2010-05-01 18:43:22+00:00,0,-0.024999999999999998,0.1
483,483,483,483,tentionmisleads,309,355,32,welp chart_decreasing fire fire,2021-09-03 03:03:25+00:00,0,0.0,3.55
484,484,484,484,binxlux,754,167,3,lets kill a few zeros and build generation wealth with because we are the fastest growing crypto community in the world _inu,2021-08-01 11:43:03+00:00,0,-0.2,1.67
485,485,485,485,MedicineManWalk,4489,4639,40,someone “i do not like ” me,2011-07-27 21:13:33+00:00,0,0.0,46.39
486,486,486,486,OBaires3,91,22,0,are you ready for the pump chart_increasing chart_increasing,2021-02-07 22:36:37+00:00,0,0.2,0.22
487,487,487,487,IAmDogeBot,1,1098,0,current price is $0 12715 full_moon,2021-09-11 16:21:11+00:00,0,0.0,10.98
488,488,488,488,luckyShiawins,383,36,577,hello blockchain world waving_hand we are going to on in 2 days rocket visit our website for more information check_mark_button site,2022-03-29 00:19:37+00:00,1,0.5,0.36
489,489,489,489,idabol1,853,82,35,police_car_light clarifying…hi red_heart,2021-12-11 20:27:49+00:00,0,0.0,0.82
490,490,490,490,Mhie99339755,3,0,0,great potential token that is now having a presale in pinksale red_heart come and join now,2022-04-30 13:41:44+00:00,1,0.4,0.0
