,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,username,following,followers,retweetcount,text,date,show,sentiments,profile_score
284,284,284,284,mycatluffyrules,312,485,460,a fool thinks a longer tether means freedom something quick about the non linear healing process of trauma,2011-12-10 20:44:07+00:00,0,0.3333333333333333,4.85
285,285,285,285,kaddish_s,453,336,68,i call upon the courage of a wildflower to grow where it wills i call upon the charm of the dogwood flower to resurrect in me all that i need for me to love and live i call upon the sage flower to tether me to all that is light so mote it be so mote it be,2020-12-30 07:58:37+00:00,0,0.34545454545454546,3.36
286,286,286,286,Mongxing123,246,131,1,$dod will go to the post office immediately the top ten v in the coin circle will choose the machine to expose the platform nft + dao will help start the bulldozer mode _binance,2022-04-01 00:29:40+00:00,1,0.25,1.31
287,287,287,287,topcryptostats,0,4609,0,tether usdt price $1 00 change in 1h 0 00320919% market cap $83 158 674 743 15 ranking 3,2016-04-30 15:47:58+00:00,0,0.0,46.09
288,288,288,288,BlockityChain,827,35,25,has missed it is 2022 q1 reserves report going on two months late eyes,2017-12-14 17:59:09+00:00,0,-0.3,0.35
289,289,289,289,NathanNgumi,5008,2976,0,in 1971 the us government was at the proverbial end of its tether in regard to its credit cycle to maintain its credibility instead of default pres nixon delinked the us dollar from gold to allow wiggle room for the fed to print money devaluation and keep the economy going,2011-12-13 04:32:30+00:00,0,0.0,29.76
290,290,290,290,InFacsimile,731,609,68,i call upon the courage of a wildflower to grow where it wills i call upon the charm of the dogwood flower to resurrect in me all that i need for me to love and live i call upon the sage flower to tether me to all that is light so mote it be so mote it be,2021-12-09 04:20:25+00:00,0,0.34545454545454546,6.09
291,291,291,291,TickerTop,49,812,0,1 bitcoin price is $38276 15 ( 0 01% 1h) 2 ethereum price is $2783 93 ( 0 14% 1h) 3 tether price is $1 00 ( 0 00% 1h) 4 bnb price is $389 25 ( 0 15% 1h) 5 usd coin price is $1 00 (0 04% 1h) 12 dogecoin price is $0 13 ( 0 01% 1h),2018-02-06 13:13:35+00:00,0,0.0,8.12
292,292,292,292,scalper432,188,1677,1,dollar bullish and getting more bullish buying gaining in more value cash out crypto into dollars federal reserve rate hikes,2019-08-25 07:16:26+00:00,0,0.5,16.77
293,293,293,293,jimmyperry0621,2314,5212,0,yea your a triggered tether,2021-12-03 19:16:17+00:00,0,0.0,52.12
294,294,294,294,MrChris96_,293,249,13,police deploy tether technology to end chase in arizona,2012-04-06 08:00:46+00:00,0,0.0,2.49
295,295,295,295,zixol22,93,79,0,ada is my safety bag along with tether so i really like what you say,2013-01-28 09:40:46+00:00,0,0.2,0.79
296,296,296,296,leomundstinyhut,814,1031,460,a fool thinks a longer tether means freedom something quick about the non linear healing process of trauma,2019-03-20 08:32:25+00:00,0,0.3333333333333333,10.31
297,297,297,297,GoingBrrr,1753,299,53,we need to educate younger generations on stacking and protection of private wealth at we are planning important investments on this matter more details to come in coming weeks,2017-01-29 09:36:51+00:00,0,0.225,2.99
298,298,298,298,handsbyjefe,1079,147,53,we need to educate younger generations on stacking and protection of private wealth at we are planning important investments on this matter more details to come in coming weeks,2009-08-26 19:35:59+00:00,0,0.225,1.47
299,299,299,299,kathryn_gillett,527,424,2,_ pandas is caused by strep consider getting a strep tether blood test my son tested for strep a b c d g when diagnosed with pandas with flare ups he is treated with antibiotics for 10 days his tics and ocd behaviors decrease by 98% no side effects,2016-03-14 13:47:06+00:00,0,0.0,4.24
300,300,300,300,CNinja104,354,124,0,_ i have severe depression and wish to destroy the tether i have to humanity,2017-08-06 08:18:12+00:00,0,-0.2,1.24
301,301,301,301,ccaaentrerios,54,55,0,unfortunately i do not hold eth but i hope i will have it soon i have been staking tether for long and this is a useful deal too,2011-04-04 13:18:55+00:00,0,0.16666666666666666,0.55
302,302,302,302,Is_javan,2918,2906,17,is the best crypto betting site it offers speedy service limitless fun & a fair betting experience it is unique for its ability to accept currencies like btc tether usdt dogecoin litecoin cardano register here backhand_index_pointing_right,2019-08-14 22:08:02+00:00,0,0.495,29.06
303,303,303,303,MilaPlayporn,19,8880,0,federal reserve official calls tether a 'challenge' to financial stability,2017-10-07 15:08:39+00:00,0,0.0,88.8
304,304,304,304,EvaEvakim1,131,7,0,tether,2012-08-16 08:08:33+00:00,0,0.0,0.07
305,305,305,305,V3CARQUITECTOS,190,72,0,_bitlord7 damn man what did you buy do not want to waste my tether on it too,2012-03-17 22:10:43+00:00,0,-0.2,0.72
306,306,306,306,Hopesaxons,1164,828,2,_ pandas is caused by strep consider getting a strep tether blood test my son tested for strep a b c d g when diagnosed with pandas with flare ups he is treated with antibiotics for 10 days his tics and ocd behaviors decrease by 98% no side effects,2020-08-28 19:44:36+00:00,0,0.0,8.28
307,307,307,307,Its_Roddie,10747,68184,17,is the best crypto betting site it offers speedy service limitless fun & a fair betting experience it is unique for its ability to accept currencies like btc tether usdt dogecoin litecoin cardano register here backhand_index_pointing_right,2020-03-13 17:28:25+00:00,0,0.495,681.84
308,308,308,308,AlizerianC,109,43,0,we will revisit this tweet once regs kick in and see if tether or ust stands the test,2021-10-24 13:23:24+00:00,0,0.0,0.43
309,309,309,309,IamMukui,395,783,17,is the best crypto betting site it offers speedy service limitless fun & a fair betting experience it is unique for its ability to accept currencies like btc tether usdt dogecoin litecoin cardano register here backhand_index_pointing_right,2021-01-13 18:18:17+00:00,0,0.495,7.83
310,310,310,310,SinRstro,826,457,17,is the best crypto betting site it offers speedy service limitless fun & a fair betting experience it is unique for its ability to accept currencies like btc tether usdt dogecoin litecoin cardano register here backhand_index_pointing_right,2014-12-24 13:29:38+00:00,0,0.495,4.57
311,311,311,311,JustinCanadian,1108,439,0,yes because i've seen them twist and tether something to fit their agenda ctv cbc all of it they will lie and twist somebody is lines i do not watch any of their news anymore and i do not care to watch any of their news anymore,2010-08-17 17:17:30+00:00,0,0.4,4.39
312,312,312,312,Bitcoin12564979,2329,2098,53,we need to educate younger generations on stacking and protection of private wealth at we are planning important investments on this matter more details to come in coming weeks,2018-08-31 19:50:42+00:00,0,0.225,20.98
313,313,313,313,Kuromi_v9,541,213,2,smash ultimate drinking game ideas take a shot for every time you see the loading icon mid match on quickplay/elite a kill screen does not result in a knockout someone complains about a character a tether recovery phases through an edgeguard the buffer system kills you,2017-01-26 08:50:10+00:00,0,-0.13333333333333333,2.13
314,314,314,314,perspective508,671,952,6,episode 70 and discuss the guilty plea of reggie fowler former part owner of the minnesota vikings and principal of crypto capital corp payments processor for bitfinex/tether/quadriga/bitmex/kraken/colombian cartels,2021-08-01 17:02:50+00:00,0,-0.25,9.52
315,315,315,315,thatsBuck,1690,161,0,"bitcoin short ""hold on to your butts "" jurassic park // crypto stocks prediction tradingview trading view btcusd bit coin cash litecoin dogecoin apecoin ethereum shibu xrt luna tether bit coin weekly chart swing trade",2019-10-26 21:16:44+00:00,0,0.0,1.61
316,316,316,316,ZenRiots,170,294,0,all those people's crypto on binance pegged to tether which is back by nothing but the good faith and trust of nobody and the team of criminals who do they think they are fooling,2020-07-20 00:39:42+00:00,0,0.35,2.94
317,317,317,317,gokberkbasdan,515,2477,53,we need to educate younger generations on stacking and protection of private wealth at we are planning important investments on this matter more details to come in coming weeks,2009-06-25 15:04:44+00:00,0,0.225,24.77
318,318,318,318,CryptoKinshe,101,17,0,_munee def ada n tether got to go sol may have a chance but you already kno im a eth maxi at heart,2022-03-07 02:27:55+00:00,1,0.0,0.17
319,319,319,319,La_J0lz,4949,5667,2,it is the weekend partying_face partying_face need book recommendations click the link below for some ideas,2016-01-02 14:29:32+00:00,0,0.0,56.67
320,320,320,320,Kimm_254,1257,4642,17,is the best crypto betting site it offers speedy service limitless fun & a fair betting experience it is unique for its ability to accept currencies like btc tether usdt dogecoin litecoin cardano register here backhand_index_pointing_right,2021-06-10 19:40:42+00:00,0,0.495,46.42
321,321,321,321,Rich_Munee,653,653,0,yeah i think global factors will bring crypto down for a few years but it will be healthy in the long run tether's got to go so do sol ada and the other crappy l1s/stables,2016-05-21 02:03:04+00:00,0,-0.005092592592592604,6.53
322,322,322,322,logictorian,68,21,0,in ur tether opinion that needs our educational system & benefits to coexist,2022-04-08 02:03:47+00:00,1,0.25,0.21
323,323,323,323,NEOTROPE,118,261,13,police deploy tether technology to end chase in arizona,2008-07-15 23:24:17+00:00,0,0.0,2.61
324,324,324,324,TheforeverB,1194,327,0,_lakerry where that flag from tether,2021-07-06 02:01:00+00:00,0,0.0,3.27
325,325,325,325,MementaMachine,35,13,0,february 14th the day that the masochist moaned subtly and banished this tether,2021-02-12 17:56:59+00:00,0,-0.3333333333333333,0.13
326,326,326,326,T3metrics,273,2395,0,$usdt (tether) propping up the entire crypto market $80 billion most of it made up money surprised it has not happened already,2009-08-14 07:27:56+00:00,0,0.2,23.95
327,327,327,327,jayson_sheward,1754,207,0,the amlunt of money we pay for them and broadband and 9 times out of 10 i have to use my phone data to tether because all it does is drop out or runs slower than a snail down right shocking from such a big company moving elsewhere because the service is just shocking,2017-06-11 20:12:41+00:00,0,-0.3116402116402117,2.07
328,328,328,328,ChezCharde,471,2489,0,i'm not the one who calls anyone who disagrees with the cult an immigrant/tether soon the ones who do this will be classified as a hate group and they deserve it,2022-02-20 10:04:52+00:00,1,-0.8,24.89
329,329,329,329,Khrippet,25,7,0,_to (12/14) personally my opinion is that should exist as it captures part of the essence of crypto in decentralization but be careful using it since any wallets tied to wallets interacting with tornado may be implicated in the future this is only my opinion dyor,2022-04-21 03:47:22+00:00,1,-0.1,0.07
330,330,330,330,MayaMayabitch,446,168,0,the day my ex got off tether and he was finally suppose to leave me alone he asked me “you ever seen a ghost ” and pulled off rolling_on_the_floor_laughing he is dead now so yea,2018-06-09 22:09:30+00:00,0,-0.1,1.68
331,331,331,331,Khrippet,25,7,0,_to (9/14) prior to tornado cash nova tokens needed to be withdrawn for the pool to transfer custody this removes that requirement as users can move from address to address under the cover of tornado cash's anonymity mechanisms,2022-04-21 03:47:22+00:00,1,0.0,0.07
332,332,332,332,Betty68k,63,505,0,the attestation completed by mha cayman affirms the accuracy of tether's consolidated reserve's report which breaks down the assets held by the group as of december 31 2021,2022-03-24 10:08:20+00:00,1,-0.1555555555555556,5.05
333,333,333,333,Khrippet,25,7,0,_to (8/14) tornado cash nova allows users to make custom deposit and withdrawal amounts and shielded transfers the shielded transfer mechanism allows shielded addresses (i e already registered to tornado cash nova pool) to transfer to other shielded addresses within tornado,2022-04-21 03:47:22+00:00,1,-0.125,0.07
334,334,334,334,Khrippet,25,7,0,_to (6/14) the above stated mechanism is why is the destination for so many funds gained from exploits once an exploiter gains access to funds it can then deposit into a tornado cash pool and withdraw it to a new and clean address laundering the stolen money,2022-04-21 03:47:22+00:00,1,0.2507575757575757,0.07
335,335,335,335,_Linda_Ime,2755,2921,2,it is the weekend partying_face partying_face need book recommendations click the link below for some ideas,2019-03-06 19:17:32+00:00,0,0.0,29.21
336,336,336,336,Khrippet,25,7,0,_to (5/14) the deposited assets in are placed in large pools in standardized increments (e g 0 1 1 10 100 $eth) during withdrawal a different address is used to withdraw the standardized amount of $eth anonymizing the money by breaking the on chain link,2022-04-21 03:47:22+00:00,1,0.10714285714285714,0.07
337,337,337,337,Khrippet,25,7,0,"_to (4/14) initially launched as the protocol now known as ""tornado cash classic"" it works by using permissionless smart contracts that accept token deposits from one address and enable their withdrawal from a different address",2022-04-21 03:47:22+00:00,1,0.09523809523809523,0.07
338,338,338,338,Khrippet,25,7,0,(3/14) at launch only accepted $eth as currency but has also expanded its token pools to $dai (dai) $cdai ( dai) $usdc (usd coin) $usdt ( _to) and $wbtc (wrapped bitcoin),2022-04-21 03:47:22+00:00,1,0.0,0.07
339,339,339,339,TetherCommunity,39,90,0,madhusudanan r co founder of m2p fintech with vijay rajagopal head of sales and business development amazon pay (offline) at tether's ‘innovations in payments' in bengaluru,2021-11-23 10:53:14+00:00,0,0.0,0.9
340,340,340,340,Yeesha_o,369,284,2,it is the weekend partying_face partying_face need book recommendations click the link below for some ideas,2014-02-16 06:15:05+00:00,0,0.0,2.84
341,341,341,341,0xOmakase,19,559,0,money_bag $usdt (tether) interest rate money_bag 1⃣ finblox 15 0% 2⃣ myconstant 14 0% 3⃣ nebeus 12 85% 4⃣ hodlnaut 12 7% 5⃣ vauld 12 68% 6⃣ youhodler 12 3% 7⃣ aqru 12 0% 8⃣ coinloan 10 3% 9⃣ celsius 10 02% keycap_10 pokket 10%,2021-07-18 21:28:59+00:00,0,0.0,5.59
342,342,342,342,CaliTenkey,1774,427,13,police deploy tether technology to end chase in arizona,2014-05-01 02:53:27+00:00,0,0.0,4.27
343,343,343,343,jtc002,2159,380,1,i sincerely think we need to build cheap single launch barbell tether space stations to experiment with tether spin gravity would be probably the cheapest safest and fasted way to gain full scale artificial gravity experience,2013-12-31 22:09:48+00:00,0,0.11571428571428573,3.8
344,344,344,344,M4STERMlND,123,23,0,buy tether market will probably dip even more so there is like no point to do so rn,2020-12-29 22:27:15+00:00,0,0.5,0.23
345,345,345,345,jtc002,2159,380,7,put two spacex starships headed to mars on either end of a 1500m long tether and have them spin at 1 09 rpm that is enough to generate 1g of artificial gravity and you can adjust the rpm throughout the trip to transition to martian gravity,2013-12-31 22:09:48+00:00,0,-0.21666666666666667,3.8
346,346,346,346,ClaitonMam,32,65,0,i can suggest you to open a savings account in tether it is a beneficial way to get a passive income,2010-09-16 13:46:08+00:00,0,0.0,0.65
347,347,347,347,scellai,175,40,0,buy tether to be more practical and safe playing,2012-02-01 07:20:49+00:00,0,0.5,0.4
348,348,348,348,wynnwin2121,1517,1476,242,"this is fantastic made my day cmc owned by binance ccp own binance bitfinex huobi okex tether 73% mining farms rigs (ind) pools owned by ccp xrp is the only coin they cannot control they call it ""centralized"" xrp is the one cowboy_hat_face clinking_beer_mugs",2021-07-05 20:18:41+00:00,0,0.3333333333333333,14.76
349,349,349,349,scellai,175,40,0,tether please,2012-02-01 07:20:49+00:00,0,0.0,0.4
350,350,350,350,TwitsConFotos_,110,148,0,ada but just because it is my safety asset along with tether,2013-01-22 13:34:55+00:00,0,0.0,1.48
351,351,351,351,FD2you,421,412,13,police deploy tether technology to end chase in arizona,2010-05-24 21:33:18+00:00,0,0.0,4.12
352,352,352,352,MrStukov,764,7902,0,like what we do support our work via small crypto donations btc bc1qcr44jkd0vvhxxn2tstsqehwlp9jgzxuqt94wyq eth or tether (erc 20) or polygon 0x2442506cdf51f92b737a41d190853c07aba24a54 tether (trc 20) tdz5dbubhmhdcgjf1i4ah1csmrnfy6ftlg,2011-01-23 17:37:02+00:00,0,-0.25,79.02
353,353,353,353,BotBreaka,2,19,0,hey you beacon of hope here's a quick build minus the numbers and fluff quirks vicious flight and floating butterfly standout reflection eternal ability a hurl and ambush ability b spring and pinned ability c tether and outflank,2020-07-30 19:16:23+00:00,0,-0.21666666666666667,0.19
354,354,354,354,Samxesco,486,138,0,sadly it is nothing more than a rumor i just sold it all for tether and do not regret it like at all,2014-01-22 23:51:02+00:00,0,0.0,1.38
355,355,355,355,topcryptostats,0,4609,0,tether usdt price $1 00 change in 1h +0 00146793% market cap $83 161 343 550 05 ranking 3,2016-04-30 15:47:58+00:00,0,0.0,46.09
356,356,356,356,GetStocks,0,1102,0,top *volume* 24h $ keycap_1 $usdt tether high_voltage 44 41b keycap_2 $btc bitcoin high_voltage 20 33b keycap_3 $eth ethereum high_voltage 12 73b keycap_4 $ape apecoin high_voltage 6 22b keycap_5 $usdc usdcoin high_voltage 4 34b keycap_6 $busd binanceu high_voltage 3 84b keycap_7 $xrp xrp high_voltage 2 26b keycap_8 $zt zbgtoken high_voltage 2 25b keycap_9 $luna wrappedt high_voltage 1 53b keycap_10 $bnb binancec high_voltage 1 22b,2021-07-06 10:00:08+00:00,0,0.5,11.02
357,357,357,357,CarolBreslin5,62,3,2,_ pandas is caused by strep consider getting a strep tether blood test my son tested for strep a b c d g when diagnosed with pandas with flare ups he is treated with antibiotics for 10 days his tics and ocd behaviors decrease by 98% no side effects,2022-03-08 14:09:58+00:00,1,0.0,0.03
358,358,358,358,williesband,812,1913,78,while everyone scurries back and forth and the daily headlines detail republican corruption and trump's total lack of conscience he takes pleasure in ridiculing reality and the fools who tether themselves to it he spent his life as a pathological liar it worked for him,2012-11-29 05:08:07+00:00,0,-0.025,19.13
359,359,359,359,cax13x13,661,145,0,i trust my favorite stablecoin tether i know for sure that this crypto will never collapse due to a sensible policy of their management,2011-04-05 19:14:12+00:00,0,0.2916666666666667,1.45
360,360,360,360,Scout_Insights,1,0,0,bitcoin (btc) ethereum (eth) binance coin (bnb) ethereum classic(etc) cardano (ada) tether (usdt) xrp (xrp) shiba inu(shib) usd coin (usdc),2014-05-25 11:53:37+00:00,0,0.0,0.0
361,361,361,361,profereyna939,1261,241,0,writing this comment for tether,2015-01-17 06:31:19+00:00,0,0.0,2.41
362,362,362,362,OptimistInsane,570,96,13,an arab tether kewn fuck him forever,2020-01-21 09:04:51+00:00,0,-0.4,0.96
363,363,363,363,dezhentz,4897,2882,0,yes that was the height of the tether ball mania face_savoring_food,2011-11-30 16:09:23+00:00,0,0.0,28.82
364,364,364,364,TickerTop,49,812,0,1 bitcoin price is $38279 28 ( 0 67% 1h) 2 ethereum price is $2788 13 ( 0 87% 1h) 3 tether price is $1 00 ( 0 00% 1h) 4 bnb price is $389 84 ( 0 85% 1h) 5 usd coin price is $1 00 ( 0 04% 1h) 12 dogecoin price is $0 13 ( 1 53% 1h),2018-02-06 13:13:35+00:00,0,0.0,8.12
365,365,365,365,jimmyperry0621,2314,5212,13,an arab tether kewn fuck him forever,2021-12-03 19:16:17+00:00,0,-0.4,52.12
366,366,366,366,DogePorn,3623,3785,53,we need to educate younger generations on stacking and protection of private wealth at we are planning important investments on this matter more details to come in coming weeks,2021-02-04 22:58:48+00:00,0,0.225,37.85
367,367,367,367,blkmarine1969,320,34,13,an arab tether kewn fuck him forever,2009-06-21 08:19:40+00:00,0,-0.4,0.34
368,368,368,368,Ripple_Trust,404,161,53,we need to educate younger generations on stacking and protection of private wealth at we are planning important investments on this matter more details to come in coming weeks,2010-11-29 18:31:29+00:00,0,0.225,1.61
369,369,369,369,andresshamis,72,35,0,that is precisely why tether will fall and something better will come along… it just has to fall for it to happen,2015-06-14 19:28:10+00:00,0,0.45,0.35
370,370,370,370,Shann_099,732,87502,17,is the best crypto betting site it offers speedy service limitless fun & a fair betting experience it is unique for its ability to accept currencies like btc tether usdt dogecoin litecoin cardano register here backhand_index_pointing_right,2020-10-11 00:33:38+00:00,0,0.495,875.02
371,371,371,371,flow_reborn,330,16,59,been 6 months since _mckenzie/ 's scathing tether expose yet now even more tethers circulate ($83b) still no transparency/inspections/oversight the financial systemic risk tether creates cannot be overstated it is alice in wonderland,2021-02-11 12:38:55+00:00,0,-0.033333333333333326,0.16
372,372,372,372,CryptopunkHanna,146,17,0,for me its tether,2012-11-17 21:43:52+00:00,0,0.0,0.17
373,373,373,373,THEAUX01,1143,605,3,kamala harris is not no sister of mine she was black during election then she pulled the tether pack i'm jamaican/asian american lol,2009-09-28 02:16:30+00:00,0,0.21111111111111114,6.05
374,374,374,374,ATHSniper,817,42,53,we need to educate younger generations on stacking and protection of private wealth at we are planning important investments on this matter more details to come in coming weeks,2021-10-27 07:21:02+00:00,0,0.225,0.42
375,375,375,375,Brittan_Smith1,51,130,0,_labs _to flatqube works for me my money is going down by 376% apr,2022-04-04 07:21:57+00:00,1,-0.1555555555555556,1.3
376,376,376,376,IdeologicalFist,1230,270,53,we need to educate younger generations on stacking and protection of private wealth at we are planning important investments on this matter more details to come in coming weeks,2011-02-17 15:16:19+00:00,0,0.225,2.7
377,377,377,377,Nick23338,395,188,11,terrausd the new tether ust is now a top ten crypto asset with a market cap of almost $20b & a growing btc reserve if it keeps growing at this rate it could soon replace usdt as the asset that is perceived of having the highest systemic market risk for crypto,2021-04-07 09:08:00+00:00,0,0.21212121212121213,1.88
378,378,378,378,xoneeman,18,62,3,we do not have a seat at the table if the person occupying the seat is a tether or raccoon,2016-12-07 07:51:31+00:00,0,0.0,0.62
379,379,379,379,home_crypto_,256,189,0,100 bitcoin or eth vitalik is genius i plan invest about 500 100 tether in it this year,2013-01-09 03:07:13+00:00,0,0.0,1.89
380,380,380,380,XRPjenna,1584,25349,0,i do not think tether is going anywhere and if you buy the token it is still your token just sell it to another pairing,2021-04-19 13:42:22+00:00,0,0.0,253.49
381,381,381,381,hourIybread,1,10,0,do you know why we have the sunflowers it is not because vincent van gogh suffered it is because vincent van gogh had a brother who loved him through all the pain he had a tether a connection to the world and that is the focus of the story we need – connection,2021-03-25 07:47:18+00:00,0,0.7,0.1
382,382,382,382,barbosacoin,164,13187,0,tether 1h testing completed loading 58387 5 $btc,2021-01-29 07:50:14+00:00,0,0.0,131.87
383,383,383,383,jasmineelovee_,190,259,13,police deploy tether technology to end chase in arizona,2012-07-15 07:47:24+00:00,0,0.0,2.59
384,384,384,384,LakeForeignX,2445,609,1,_pines __salomon _options _kkhvan this is a non starter either government goes m&a and acquires tether/usdc network or their attempt fails even if they acquired an already useful protocol and 'made it' us cbdc it would still likely fail the last 50 years is a aberration the market determines what is 'money',2019-08-22 01:28:57+00:00,0,-0.14,6.09
385,385,385,385,CheryllIvo7657,650,234,0,i can use my tether any time of the day and week and nothing can interfere with me cause it is crypto,2012-04-06 02:25:31+00:00,0,0.0,2.34
386,386,386,386,weiwkins,106,87,0,_hansen i still trust tether more than others,2011-02-21 22:56:33+00:00,0,0.5,0.87
387,387,387,387,CryptoCryptoNe3,575,3898,0,tether (usdt) q1 trading volume plunges to $5 3 trillion in quarterly low crypto crypto news,2019-05-17 13:42:35+00:00,0,0.0,38.98
388,388,388,388,cryptoredsock,318,68,0,will it be the paolo ardoino institute of digital currencies and information technology in lugano with education and scholarships paid by tether grinning_face_with_sweat,2009-11-19 00:15:14+00:00,0,0.0,0.68
389,389,389,389,Gtagrp,2003,1284,1,this never gets old… for either one of us she loves to play tether ball best purchase ever,2009-04-07 21:01:37+00:00,0,1.0,12.84
390,390,390,390,nasescobar316,2103,7814,13,an arab tether kewn fuck him forever,2007-05-23 04:12:54+00:00,0,-0.4,78.14
391,391,391,391,diana_emm,179,54,13,police deploy tether technology to end chase in arizona,2013-07-04 18:29:12+00:00,0,0.0,0.54
392,392,392,392,Erica_a_,618,397,13,police deploy tether technology to end chase in arizona,2012-09-30 09:09:34+00:00,0,0.0,3.97
393,393,393,393,R3dJ0k3r,104,682,3,we do not have a seat at the table if the person occupying the seat is a tether or raccoon,2021-08-29 14:17:41+00:00,0,0.0,6.82
394,394,394,394,Anubislime,40,38,13,police deploy tether technology to end chase in arizona,2020-04-04 13:33:53+00:00,0,0.0,0.38
395,395,395,395,littleprinceJD,1612,1475,53,we need to educate younger generations on stacking and protection of private wealth at we are planning important investments on this matter more details to come in coming weeks,2013-02-18 18:51:25+00:00,0,0.225,14.75
396,396,396,396,cryptoredsock,318,68,0,_hansen if terra replaces tether so quickly then there will definitely be questions about their fraudulent business lol,2009-11-19 00:15:14+00:00,0,0.37777777777777777,0.68
397,397,397,397,lightSpdPacing,197,29,0,_porter_ tether becoming worthless,2015-08-07 04:14:27+00:00,0,-0.17500000000000002,0.29
398,398,398,398,mamiya_67,286,4,242,"this is fantastic made my day cmc owned by binance ccp own binance bitfinex huobi okex tether 73% mining farms rigs (ind) pools owned by ccp xrp is the only coin they cannot control they call it ""centralized"" xrp is the one cowboy_hat_face clinking_beer_mugs",2021-05-18 14:16:50+00:00,0,0.3333333333333333,0.04
399,399,399,399,ABC7,488,1178485,13,police deploy tether technology to end chase in arizona,2008-09-20 04:22:30+00:00,0,0.0,11784.85
400,400,400,400,HunterEldritch,3394,106,2257,sparkles they did not know it then but from that moment on fate tied an unbreakable tether around their hearts binding them together forevermore sparkles hello i was your secret Santa_Claus i hope you like this little royalty au smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes,2020-12-21 02:52:19+00:00,0,-0.29375,1.06
401,401,401,401,AitkensDrum,1422,2173,0,i regularly turned the internet router off to have them do stuff not as easy now they have mobiles with data and can just tether still leccy off is always an option if stuck ),2009-11-04 12:59:21+00:00,0,0.21666666666666667,21.73
402,402,402,402,x_Thomas_,5080,1119,69,in the last decade have grown to become an integral part of the landscape — and the largest stablecoin tether $usdt currently clocks in more trading volume than the next top 5 largest stablecoins combined (1/9),2020-09-15 16:57:51+00:00,0,0.2,11.19
403,403,403,403,garegaupa,449,72,11,terrausd the new tether ust is now a top ten crypto asset with a market cap of almost $20b & a growing btc reserve if it keeps growing at this rate it could soon replace usdt as the asset that is perceived of having the highest systemic market risk for crypto,2021-10-20 19:25:46+00:00,0,0.21212121212121213,0.72
404,404,404,404,WildWestCryptoD,3381,1116,3,_deschain_19 _going _finance _to _blockchain _elon _buzz _cryptogal the time to be an early earner is now,2011-03-19 01:20:34+00:00,0,0.1,11.16
405,405,405,405,rarariotgrrrl,367,94,0,i think hood will be bought by a larger institution it is a very simple and aesthetic experience cathie woods could be one tether is also a huge fraud,2011-05-13 15:55:46+00:00,0,0.13333333333333336,0.94
406,406,406,406,Meta_Trons_LaB,231,85,0,never leave your money in tether to ride out storms dollar for dollar ask why she did not do anything last summer monster if there is a run on the crypto banks(stable coins) they ll steal it like the beginning of great depression,2022-01-02 19:20:00+00:00,1,0.4,0.85
407,407,407,407,Cryptook_777,110,5064,0,tether (usdt) q1 trading volume plunges to $5 3 trillion in quarterly low,2020-07-24 13:42:25+00:00,0,0.0,50.64
408,408,408,408,bitcoinlawyer,1132,19296,53,we need to educate younger generations on stacking and protection of private wealth at we are planning important investments on this matter more details to come in coming weeks,2013-05-20 18:31:19+00:00,0,0.225,192.96
409,409,409,409,cryptocat_love,72,76,0,why do i need an nft all in on bitcoin if it does not grow by the end of the year then bitcoin tether tether cash,2010-06-15 17:43:58+00:00,0,0.0,0.76
410,410,410,410,ah_souka,666,82,1,1)classic kirby should honestly be a source a pride to kirby fans because they are great entries that competed strong on their respected platforms kirby's adventure easily one of the top 10 nes titles and kss pioneering its style if tether co op platforming and a huge influence,2020-11-13 04:03:02+00:00,0,0.5277777777777778,0.82
411,411,411,411,YodaResearch,225,5918,0,_hansen the trend goes towards decentralised stablecoins and $ust is the leading one and 3rd in general why decentralisation is important can freeze funds and it already has done it,2021-08-19 15:22:30+00:00,0,0.15000000000000002,59.18
412,412,412,412,Evakoyj,55,1,0,tether's latest assurance opinion reveals that reserves held exceeds liabilities,2022-03-25 01:48:37+00:00,1,0.5,0.01
413,413,413,413,InvictusAssasin,5386,18142,68,i call upon the courage of a wildflower to grow where it wills i call upon the charm of the dogwood flower to resurrect in me all that i need for me to love and live i call upon the sage flower to tether me to all that is light so mote it be so mote it be,2017-11-23 12:04:40+00:00,0,0.34545454545454546,181.42
414,414,414,414,RSync25,4970,1918,53,we need to educate younger generations on stacking and protection of private wealth at we are planning important investments on this matter more details to come in coming weeks,2016-07-26 20:24:14+00:00,0,0.225,19.18
415,415,415,415,samsungsv19,32,32,0,even with a clean criminal record is jailing people without a warrant is this what you stand for _binance dont fool yourself the capital of the world is not a good place to live,2021-09-12 16:27:11+00:00,0,-0.06174242424242424,0.32
416,416,416,416,HuzaifRiaz,2925,1440,53,we need to educate younger generations on stacking and protection of private wealth at we are planning important investments on this matter more details to come in coming weeks,2020-09-03 07:55:50+00:00,0,0.225,14.4
417,417,417,417,kkeatingjr,235,209,53,we need to educate younger generations on stacking and protection of private wealth at we are planning important investments on this matter more details to come in coming weeks,2021-01-30 23:13:37+00:00,0,0.225,2.09
418,418,418,418,Piiry_,129,81,0,_archive it is curious to see how tether is doing with lugano ),2011-07-27 18:39:24+00:00,0,-0.1,0.81
