,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,username,following,followers,retweetcount,text,date,show,sentiments,profile_score
291,291,291,291,coinsgem3,34,1261,0,NEW_button new listing on coinsgem picotoken $pico bird twitter clipboard contract type ethereum smart chain memo contract address 00x0x0x0x0x0x0x0x0x0x0x0x0x0x00x0x0 link url,2012-08-11 21:30:55+00:00,0,0.17532467532467533,12.61
292,292,292,292,0xxieyoung,3267,134,143,star-struck war of tribes official game launch via,2022-03-30 01:24:26+00:00,1,-0.4,1.34
293,293,293,293,StayMobile_SMI,3997,2518,0,ethereum scaling project scroll raises $30 million in series a funding the block crypto,2010-06-29 19:05:49+00:00,0,0.0,25.18
294,294,294,294,WestBeachMusic,314,256,0,westbeachmusic found in a green vault at this location join me playing it is awesome,2014-04-17 15:36:01+00:00,0,0.4,2.56
295,295,295,295,Attractbysight,17,19,0,heart_exclamation blockchain(polygon) heart_exclamation floor price 0 055 heart_exclamation follow and retweet our pinned tweet heart_on_fire,2022-03-09 14:55:01+00:00,1,0.0,0.19
296,296,296,296,DarwinDaCosta7,80,34,1,created by darwin dacosta copyright darwin da costa,2022-02-24 21:04:49+00:00,1,0.0,0.34
297,297,297,297,jkillysm_,2783,36,2047,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life 5 wl spots are up for grab follow retweet like reply,2022-03-06 10:01:38+00:00,1,-0.13181818181818186,0.36
298,298,298,298,TrentonSamuel,3020,2741,0,ethereum scaling project scroll raises $30 million in series a funding the block crypto,2013-06-27 07:07:28+00:00,0,0.0,27.41
299,299,299,299,Attractbysight,17,19,0,_nft heart_exclamation blockchain(polygon) heart_exclamation floor price 0 055 heart_exclamation follow and retweet our pinned tweet heart_on_fire,2022-03-09 14:55:01+00:00,1,0.0,0.19
300,300,300,300,MatsEddens,109,19,187,$vinu has the potential to change your life all you have to do is police_car_light fire,2015-03-14 04:38:38+00:00,0,0.0,0.19
301,301,301,301,merkiurius,4577,582,143,star-struck war of tribes official game launch via,2021-02-20 06:42:57+00:00,0,-0.4,5.82
302,302,302,302,luckysebong,1555,24,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2022-03-05 00:30:47+00:00,1,0.1787878787878788,0.24
303,303,303,303,IsralSylvain1,239,93,1,what a cool guys please go check this out on my collection here is the link,2020-09-13 00:00:44+00:00,0,0.35,0.93
304,304,304,304,HAPEstats,4,104,0,ethereum price 2725 24 usd floor price 0 9 eth 2452 72 usd average price 5 36 eth 14607 29 usd last 7 days average price 1 11 eth 3025 02 usd last 7 days number of sales 425 number of owners 5118 date 30/04/2022 at 23 50 05 utc,2022-02-01 14:48:42+00:00,1,-0.075,1.04
305,305,305,305,sad_riego,1792,2460,2047,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life 5 wl spots are up for grab follow retweet like reply,2021-06-16 05:12:31+00:00,0,-0.13181818181818186,24.6
306,306,306,306,BlockSecAlert,4,403,0,warning warning $ape/$weth price dropped 92 5% due to the sandwich attack tx token pool price chart,2022-03-06 14:00:45+00:00,1,-0.125,4.03
307,307,307,307,harahapbigwin,293,52,143,star-struck war of tribes official game launch via,2022-04-21 16:23:34+00:00,1,-0.4,0.52
308,308,308,308,Attractbysight,17,19,0,heart_exclamation blockchain(polygon) heart_exclamation floor price 0 055 heart_exclamation follow and retweet our pinned tweet heart_on_fire,2022-03-09 14:55:01+00:00,1,0.0,0.19
309,309,309,309,WrockFit,45,113,0,come to the loopring side of ethereum andy minting costs around 1 usd on average and its a protocol the creators using are preparing to launch with partner very soon we are many and we want to,2015-05-31 16:42:37+00:00,0,0.18333333333333332,1.13
310,310,310,310,Sg4202000,35,1,0,mrgalaxy found in a blue vault at this location join me playing it is awesome,2013-04-19 00:14:30+00:00,0,0.5,0.01
311,311,311,311,Sg4202000,35,1,0,mrgalaxy found in a blue vault at this location join me playing it is awesome,2013-04-19 00:14:30+00:00,0,0.5,0.01
312,312,312,312,0xseng,1715,61,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2021-11-12 07:09:28+00:00,0,0.1787878787878788,0.61
313,313,313,313,MoCrYpToZ,48,76,5,$wanc just launched today on fire rocket fire,2022-03-01 16:59:22+00:00,1,0.0,0.76
314,314,314,314,Sa_samuraei,1384,807,23,marketing is our art shilling is our war and leadership is our discipline collision collision,2021-02-14 15:01:22+00:00,0,0.0,8.07
315,315,315,315,thecryptobull_,101,55,0,markets turning out to be bearish your views lemme know victory_hand_light_skin_tone,2021-07-06 16:41:18+00:00,0,0.0,0.55
316,316,316,316,Oya76128198,2,192,1,bouldercryptosissydragon found in a blue vault at this location join me playing it is awesome,2022-04-05 17:24:04+00:00,1,0.5,1.92
317,317,317,317,rossadkin,4388,718,162,free nft giveaway follow us like retweet and retweet pinned comment your $eth address,2009-04-01 11:36:52+00:00,0,0.4,7.18
318,318,318,318,Attractbysight,17,19,0,heart_exclamation blockchain(polygon) heart_exclamation floor price 0 055 heart_exclamation follow and retweet our pinned tweet heart_on_fire,2022-03-09 14:55:01+00:00,1,0.0,0.19
319,319,319,319,Drawwxx29cityx,4425,162,303,like for bitcoin retweet for ethereum,2019-02-27 22:07:58+00:00,0,0.0,1.62
320,320,320,320,Azad38624411,1506,68,3,3m market acap expected m cap 1 2 billion 3% tax real utility project $sinu,2021-05-09 05:59:34+00:00,0,0.05,0.68
321,321,321,321,Attractbysight,17,19,0,@_nftspromoter _nft heart_exclamation blockchain(polygon) heart_exclamation floor price 0 055 heart_exclamation follow and retweet our pinned tweet heart_on_fire,2022-03-09 14:55:01+00:00,1,0.0,0.19
322,322,322,322,fuinhafly89,1854,587,22,the hodler card art are some of my favorites smiling_face_with_heart-eyes these will be posters soon enough what other crypto's should i add to the hodler edition d,2022-01-14 18:46:40+00:00,1,-0.0625,5.87
323,323,323,323,MoCrYpToZ,48,76,4,$wanc just launched today on fire rocket fire,2022-03-01 16:59:22+00:00,1,0.0,0.76
324,324,324,324,nutsawlaki,4986,355,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2021-09-11 11:43:08+00:00,0,0.1787878787878788,3.55
325,325,325,325,jwowney,578,56,143,star-struck war of tribes official game launch via,2022-04-24 09:15:49+00:00,1,-0.4,0.56
326,326,326,326,vitapin,102,11,0,ccie found in a user vault at this location join me playing it is awesome,2013-03-19 23:27:10+00:00,0,1.0,0.11
327,327,327,327,MoCrYpToZ,48,76,4,$wanc just launched today on fire rocket fire,2022-03-01 16:59:22+00:00,1,0.0,0.76
328,328,328,328,willmaxwellx,4309,2990,166,all roads lead to ethereum,2021-07-11 15:31:59+00:00,0,0.0,29.9
329,329,329,329,maxcao2204,1520,569,0,check out this item on opensea via,2021-03-15 09:28:14+00:00,0,0.0,5.69
330,330,330,330,OxPickWin,1269,14,143,star-struck war of tribes official game launch via,2022-04-24 04:14:18+00:00,1,-0.4,0.14
331,331,331,331,GudJobBro,174,166,284,fun fact these nike nft sneakers sold for 45 ($125 00 usd),2022-01-13 12:59:47+00:00,1,0.3,1.66
332,332,332,332,Jasmineteea_,727,232,143,star-struck war of tribes official game launch via,2019-01-02 06:48:43+00:00,0,-0.4,2.32
333,333,333,333,RoelMartin89,727,140,76,counterclockwise_arrows_button _swap is positioning itself as the leading platform on the counterclockwise_arrows_button is native to platform and will be compatible for users that support the plug wallet downwards_button info,2016-11-08 16:03:56+00:00,0,0.0,1.4
334,334,334,334,onyourm__aerk,5000,1775,143,star-struck war of tribes official game launch via,2018-03-23 08:22:47+00:00,0,-0.4,17.75
335,335,335,335,_dubusimp4winsx,3177,191,143,star-struck war of tribes official game launch via,2022-02-22 10:18:26+00:00,1,-0.4,1.91
336,336,336,336,hooniieeepark,2036,97,143,star-struck war of tribes official game launch via,2022-03-02 13:18:22+00:00,1,-0.4,0.97
337,337,337,337,adi05710228,1624,20,143,star-struck war of tribes official game launch via,2022-04-09 03:50:12+00:00,1,-0.4,0.2
338,338,338,338,CryptoLynnArt,3600,4247,5119,ive made life changing money this year backhand_index_pointing_down i'm giving away one mayc worth 36 eth ($103 00) keycap_1 follow / like / retweet keycap_2 tag friends for extra entries keycap_3 winner picked on may 10,2021-02-22 15:45:45+00:00,0,0.15,42.47
339,339,339,339,hoonieyxc,1129,59,877,owl nft giveaway owl giving away 2x nfts for to enter follow & like & rt tag 3 friends winners picked in 24 hours,2022-04-08 13:17:44+00:00,1,0.0,0.59
340,340,340,340,hammy2478studio,1916,1310,0,_nft magical space rocket milky_way 0 22 $eth 1/1 art,2018-04-26 05:32:56+00:00,0,0.5,13.1
341,341,341,341,PragatiSinghNL,4026,735,247,high_voltage high_voltage small_orange_diamond 2x $900 small_orange_diamond $100 must 1⃣ follow me & _nfts 2⃣ rt & tag 1 friends hourglass_not_done ends in 24 hrs 3 winners trophy,2021-06-29 12:31:33+00:00,0,0.0,7.35
342,342,342,342,MoCrYpToZ,48,76,5,$wanc just launched today on fire rocket fire,2022-03-01 16:59:22+00:00,1,0.0,0.76
343,343,343,343,hasan75804301,4854,330,512,gem_stone eth + nft gem_stone wrapped_gift prizes trophy $20 $eth money_bag trophy 3x grinning_cat (worth $270) check_mark_button to enter 1⃣follow & _nft 2⃣rt & heart_suit this 3⃣tag 3 friends high_voltage 24h sparkles check it out here,2021-09-16 18:24:39+00:00,0,0.3,3.3
344,344,344,344,Nurwinner,1990,59,143,star-struck war of tribes official game launch via,2021-08-27 03:12:07+00:00,0,-0.4,0.59
345,345,345,345,VirgilP16,529,136,8,has real utility and massive potential to change this space this is not a meme check it out folded_hands,2021-07-09 11:59:31+00:00,0,0.06666666666666668,1.36
346,346,346,346,Sa_samuraei,1384,807,17,join the team and earn based on rank attained right_arrow_curving_down right_arrow_curving_down down_arrow gem_stone gem_stone,2021-02-14 15:01:22+00:00,0,-0.8,8.07
347,347,347,347,RobTiffany,20268,28802,1,web3 explained rob tiffany digital podcast studio_microphone 13 dr gavin wood coined the term back in 2014 because he thought the current web and internet was fundamentally broken and he wanted fix it with blockchain technologies like ethereum control,2007-10-29 04:48:26+00:00,0,-0.1,288.02
348,348,348,348,floki_jr,1523,1463,3,3m market acap expected m cap 1 2 billion 3% tax real utility project $sinu,2021-09-01 06:00:55+00:00,0,0.05,14.63
349,349,349,349,Sissyboyrichaa1,72,8,1,bouldercryptosissydragon found in a blue vault at this location join me playing it is awesome,2019-07-15 04:54:42+00:00,0,0.5,0.08
350,350,350,350,SiscaWiryawan,4251,218,0,_binance _swap nice project,2020-04-27 16:02:40+00:00,0,0.6,2.18
351,351,351,351,nftmetacrypt,2387,115,512,gem_stone eth + nft gem_stone wrapped_gift prizes trophy $20 $eth money_bag trophy 3x grinning_cat (worth $270) check_mark_button to enter 1⃣follow & _nft 2⃣rt & heart_suit this 3⃣tag 3 friends high_voltage 24h sparkles check it out here,2021-03-07 13:46:59+00:00,0,0.3,1.15
352,352,352,352,AdrianoFeria,2248,7760,5,most bridges also lead to ethereum that is a fact,2012-08-14 16:25:33+00:00,0,0.5,77.6
353,353,353,353,Drawwxx29cityx,4425,162,143,star-struck war of tribes official game launch via,2019-02-27 22:07:58+00:00,0,-0.4,1.62
354,354,354,354,hi_majjj,3703,129,143,star-struck war of tribes official game launch via,2021-06-10 08:23:55+00:00,0,-0.4,1.29
355,355,355,355,ETHgas,2421,3267,0,gas used in currently pending transactions rocket 15 seconds >> 159 gwei automobile 1 minute >> 126 gwei snail 3 minutes >> 95 gwei sloth >10 minutes >> 78 gwei,2020-08-16 06:31:14+00:00,0,0.0,32.67
356,356,356,356,_Cryptick_,58,50,0,cryptick found & scenery in a green vault at this location join me playing it is awesome,2021-09-01 00:55:57+00:00,0,0.4,0.5
357,357,357,357,GeldmanNathan,4813,3024,26,a lot of scared money asking me about if i've sold or changed my targets for $matic no i have not here is my condensed thesis on why i think $matic polygon will dominate layer 2 and scale ethereum not financial advice,2019-01-17 12:14:29+00:00,0,0.0,30.24
358,358,358,358,Jinxyverse,813,616,9,solana showing ethereum how it is really done,2021-05-13 18:39:52+00:00,0,0.2,6.16
359,359,359,359,VSirioA,146,34,0,looks like flare is competing with ethereum 2 0 who delays more and even winning against the sec about delays,2012-01-25 10:50:58+00:00,0,0.3,0.34
360,360,360,360,harahapbigwin,293,52,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2022-04-21 16:23:34+00:00,1,0.1787878787878788,0.52
361,361,361,361,hasan75804301,4854,330,1415,wrapped_gift giveaway wrapped_gift trophy 30$ in $sol / $eth trophy 1x must follow & _ like & rt tag 3 friends ending in 24h,2021-09-16 18:24:39+00:00,0,0.0,3.3
362,362,362,362,ETHGasPriceBot,0,1202,0,slow 20 | normal 21 | fast 94 | instant 122 9 backhand_index_pointing_left current ethereum gas prices in gwei dm me a price and i will dm you as soon as gas drops below that price thumbs_up,2021-01-04 09:25:56+00:00,0,0.009999999999999992,12.02
363,363,363,363,Jock042702661,185,41,4,v countries 200 v 55+ currency pairs 150 v 120 financial institutions 30 00 v 300 transaction time sub sec 2sec v 4sec transparency both are 100% bi directional prefunding both 0%,2018-05-02 00:38:16+00:00,0,-0.05,0.41
364,364,364,364,_Posterli,110,48,32,i'll tell you that stronghands is the solution to your trading problems here you will soon be able to trade faster and in a completely safe way stonghands is the platform you were looking for,2020-08-05 23:47:49+00:00,0,0.5,0.48
365,365,365,365,Janset22914502,4,150,7,we are giving away 50 whitelist spots +giveaways for our growing discord community spade_suit heart_suit diamond_suit club_suit how to enter keycap_1 follow on twitter and insta keycap_2 retweet keycap_3 join the pack backhand_index_pointing_down,2022-03-15 14:33:56+00:00,1,0.0,1.5
366,366,366,366,Prospersaint1,3049,2815,0,lens can aid your sight but can turn your insight to fortune,2019-01-28 08:01:06+00:00,0,0.0,28.15
367,367,367,367,Meisuperbigwinx,569,40,143,star-struck war of tribes official game launch via,2022-04-09 04:10:14+00:00,1,-0.4,0.4
368,368,368,368,CryptoDirtyMike,73,130,1,wanchor went 5x at launch and is low tax 5% reaction token low mc w utility $wanc,2022-01-10 18:53:24+00:00,1,0.0,1.3
369,369,369,369,Calihodlr,1332,1305,0,time to buy more anon light_bulb,2021-02-03 04:14:05+00:00,0,0.5,13.05
370,370,370,370,abcedefjhi,3880,57,143,star-struck war of tribes official game launch via,2022-02-08 09:15:37+00:00,1,-0.4,0.57
371,371,371,371,cryptohanons,352,843,1,trading plan jasmy/usdt i expect another drop to form a bullish divergence on 1d timeframe see more profitable trading setups on,2012-06-05 02:22:08+00:00,0,0.5,8.43
372,372,372,372,Kardenal95,108,147,2,check out this item on opensea via,2022-04-04 04:23:17+00:00,1,0.0,1.47
373,373,373,373,iconlife101,326,28,4,monsterfactoryx is a collection of 9 99 generative nfts created on the ethereum network the main focus of our project will be to fund the purchase of metaverse land & create our virtual hangout called the factory nft holders will gain access to the factory's 4 floors & amenities,2021-05-14 10:12:31+00:00,0,0.16666666666666666,0.28
374,374,374,374,Kevalgala93,59,18,1,$glmr is the better way to make your earnings double than your investment smiling_face_with_sunglasses is the top destination for building secure multi chain dapps moonbeam combines unmatched ethereum compatibility and interoperability on 🛟 imo perfect time to invest hourglass_not_done,2021-09-15 17:52:59+00:00,0,0.48,0.18
375,375,375,375,PerthVirtual,10,12,0,get perth virtual real estate,2022-01-04 10:45:12+00:00,1,0.2,0.12
376,376,376,376,trmnft,4986,277,1415,wrapped_gift giveaway wrapped_gift trophy 30$ in $sol / $eth trophy 1x must follow & _ like & rt tag 3 friends ending in 24h,2021-09-25 15:17:37+00:00,0,0.0,2.77
377,377,377,377,CubieOg,203,288,0,aioda found in a user vault at this location join me playing it is awesome,2021-10-22 14:42:04+00:00,0,1.0,2.88
378,378,378,378,stackiinboxes,339,150,11,just minted these beauties fire fire minting now on generation 1 holders receive shares of sales utility rocket rocket,2022-01-14 19:56:02+00:00,1,0.0,1.5
379,379,379,379,TwanDatDuDe,999,608,284,fun fact these nike nft sneakers sold for 45 ($125 00 usd),2010-07-30 04:19:57+00:00,0,0.3,6.08
380,380,380,380,s3andump,18,23,2,while the game is not out yet alliances can be formed shortly on the official mavia website if you have your mavia land on the ethereum chain and are connected with metamask to the mavia website preperation for the live game is starting now,2022-01-12 18:31:24+00:00,1,-0.13272727272727275,0.23
381,381,381,381,Solsun8317,340,72,0,solsun found in a blue vault at this location join me playing it is awesome,2022-01-19 04:15:10+00:00,1,0.5,0.72
382,382,382,382,PerthVirtual,10,12,0,get perth virtual real estate,2022-01-04 10:45:12+00:00,1,0.2,0.12
383,383,383,383,Jpabon407,35,15,0,100million shib club,2011-05-26 15:07:14+00:00,0,0.0,0.15
384,384,384,384,internet_m0ney,247,186,8,has real utility and massive potential to change this space this is not a meme check it out folded_hands,2021-06-25 06:38:53+00:00,0,0.06666666666666668,1.86
385,385,385,385,yericmiess,924,142,143,star-struck war of tribes official game launch via,2022-03-03 02:21:31+00:00,1,-0.4,1.42
386,386,386,386,Sa_samuraei,1384,807,18,you have a chance to be a strong leader by joining the marketing samurai,2021-02-14 15:01:22+00:00,0,0.4333333333333333,8.07
387,387,387,387,retweets_nft,2,5533,19,show me your collection right here backhand_index_pointing_down backhand_index_pointing_down let us see these beautiful legends so everyone can appreciate work i know u got some gorgeous legends out there show it to the world baby,2021-05-22 12:33:53+00:00,0,0.6119047619047618,55.33
388,388,388,388,Renji801,224,207,19,show me your collection right here backhand_index_pointing_down backhand_index_pointing_down let us see these beautiful legends so everyone can appreciate work i know u got some gorgeous legends out there show it to the world baby,2015-04-05 00:43:27+00:00,0,0.6119047619047618,2.07
389,389,389,389,Meisya_Shark,4444,115,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2022-03-06 09:14:34+00:00,1,0.1787878787878788,1.15
390,390,390,390,PerthVirtual,10,12,0,get perth virtual real estate,2022-01-04 10:45:12+00:00,1,0.2,0.12
391,391,391,391,KalininAlexei,2554,1880,0,nfts are bought from everyone… my collections are still virgin man_shrugging if only someone bought something pleading_face,2011-07-19 11:01:55+00:00,0,0.0,18.8
392,392,392,392,huj4n_b1gw1n5,4354,364,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2022-01-01 06:24:15+00:00,1,0.1787878787878788,3.64
393,393,393,393,forqceseung,3095,105,143,star-struck war of tribes official game launch via,2021-11-03 04:54:02+00:00,0,-0.4,1.05
394,394,394,394,ChaserMaveric,4979,1533,111,congratulations _nft on your beta launch we are proud to be one of your exclusive launch partners rocket metasaurs by dr dmt collection punks by dr dmt collection,2021-02-05 06:19:13+00:00,0,0.8,15.33
395,395,395,395,MoCrYpToZ,48,76,5,_halifax $wanc just launched today on fire rocket fire,2022-03-01 16:59:22+00:00,1,0.0,0.76
396,396,396,396,MoCrYpToZ,48,76,5,_halifax $wanc just launched today on fire rocket fire,2022-03-01 16:59:22+00:00,1,0.0,0.76
397,397,397,397,EBaez2593,887,1513,8,has real utility and massive potential to change this space this is not a meme check it out folded_hands,2020-11-30 01:36:44+00:00,0,0.06666666666666668,15.13
398,398,398,398,PerthVirtual,10,12,0,get perth virtual real estate,2022-01-04 10:45:12+00:00,1,0.2,0.12
399,399,399,399,buzzboyccc,1372,923,50,5 whitelist giveaway loudspeaker screw it lets share a 1 of 1 from the galactic guardians collection we are a high quality art and story project you are early check_mark_button like check_mark_button retweet check_mark_button comment tenshi in full form,2011-05-26 08:50:06+00:00,0,0.20333333333333334,9.23
400,400,400,400,kurniawati_zuni,1813,50,143,star-struck war of tribes official game launch via,2022-03-31 09:27:24+00:00,1,-0.4,0.5
401,401,401,401,byennt66,1348,264,0,steelwheel found in a blue vault at this location join me playing it is awesome,2012-04-27 03:06:24+00:00,0,0.5,2.64
402,402,402,402,byennt66,1348,264,0,steelwheel found $10 and a giant shoe in a yellow vault at this location join me playing it is awesome,2012-04-27 03:06:24+00:00,0,0.3333333333333333,2.64
403,403,403,403,Kiyabigwin,1955,52,143,star-struck war of tribes official game launch via,2022-02-25 03:34:36+00:00,1,-0.4,0.52
404,404,404,404,DarwinDaCosta7,80,34,1,created by darwin dacosta copyright darwin da costa,2022-02-24 21:04:49+00:00,1,0.0,0.34
405,405,405,405,aabrsmwin_,3115,100,143,star-struck war of tribes official game launch via,2021-11-16 03:44:57+00:00,0,-0.4,1.0
406,406,406,406,fz_zxx,2559,182,143,star-struck war of tribes official game launch via,2018-01-14 16:33:24+00:00,0,-0.4,1.82
407,407,407,407,maxcao2204,1520,569,0,check out this item on opensea via,2021-03-15 09:28:14+00:00,0,0.0,5.69
408,408,408,408,ummaBigWin_,1792,95,143,star-struck war of tribes official game launch via,2022-04-10 21:54:01+00:00,1,-0.4,0.95
409,409,409,409,JUHAKNY3ON,2652,197,143,star-struck war of tribes official game launch via,2021-06-05 19:06:58+00:00,0,-0.4,1.97
410,410,410,410,Azad38624411,1506,68,8,has real utility and massive potential to change this space this is not a meme check it out folded_hands,2021-05-09 05:59:34+00:00,0,0.06666666666666668,0.68
411,411,411,411,Attractbysight,17,19,0,heart_exclamation blockchain(polygon) heart_exclamation floor price 0 055 heart_exclamation follow and retweet our pinned tweet heart_on_fire,2022-03-09 14:55:01+00:00,1,0.0,0.19
412,412,412,412,MoongooseJR,1339,545,8,has real utility and massive potential to change this space this is not a meme check it out folded_hands,2021-10-30 00:55:55+00:00,0,0.06666666666666668,5.45
413,413,413,413,mrfashionwood,156,121,8,has real utility and massive potential to change this space this is not a meme check it out folded_hands,2020-04-12 22:18:31+00:00,0,0.06666666666666668,1.21
414,414,414,414,charlesg1006,362,224,73,1/17 a long thread about why i've been excited about for over a year now flexed_biceps beer_mug wilder world is an immersive 5d metaverse built on ethereum unreal engine 5 & zero fire here is the newly released trailer thread backhand_index_pointing_down,2013-03-04 16:21:07+00:00,0,0.15378787878787878,2.24
415,415,415,415,_reive,2169,54,143,star-struck war of tribes official game launch via,2022-03-14 12:03:11+00:00,1,-0.4,0.54
416,416,416,416,cehloswin,3604,126,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2021-06-28 05:54:25+00:00,0,0.1787878787878788,1.26
417,417,417,417,sickindustries,648,365,2,goldman will start future contract trading and the cold storage wallet winners via winners partying_face congrats,2009-04-04 04:12:49+00:00,0,-0.3,3.65
418,418,418,418,EigenPhi_Alert,50,1142,0,robot made $1 360 938558 through a spatial using ( $breed $weth ),2021-03-25 07:10:50+00:00,0,0.0,11.42
419,419,419,419,linuxfoundation,10081,406480,7,is an client designed to be enterprise friendly for both public and private permissioned network use cases learn more in this free training course from,2008-05-08 21:46:41+00:00,0,0.255,4064.8
420,420,420,420,fkdk_42,991,1619,1,rainbow beep boop beep alien_monster #ドット絵 #픽셀아트,2018-11-21 08:44:33+00:00,0,0.0,16.19
421,421,421,421,jiezzung,3065,1661,143,star-struck war of tribes official game launch via,2021-04-28 09:49:52+00:00,0,-0.4,16.61
422,422,422,422,agustin_rizki02,4164,913,11400,explore phemex universe globe_showing_Europe-Africa and visit planet bitcoin ethereum sand and doge star-struck to collect your very own citizen phemex card flower_playing_cards grab your card and earn bonuses now downwards_button,2012-03-15 04:13:09+00:00,0,0.78,9.13
423,423,423,423,hasan75804301,4854,330,1090,wrapped_gift eth wrapped_gift prize trophy 1x $100 in $eth trophy 3x wl check_mark_button to enter 1⃣follow me & _timeline 2⃣rt & heart_suit this 3⃣tag 3 friends four_leaf_clover 4 lucky winners high_voltage 48h,2021-09-16 18:24:39+00:00,0,0.3333333333333333,3.3
424,424,424,424,chocolala10__,4981,233,143,star-struck war of tribes official game launch via,2021-11-18 16:14:21+00:00,0,-0.4,2.33
425,425,425,425,acabigwinx_444,471,50,143,star-struck war of tribes official game launch via,2020-09-23 06:12:01+00:00,0,-0.4,0.5
426,426,426,426,miesotokuaah,4679,199,143,star-struck war of tribes official game launch via,2020-05-29 10:20:35+00:00,0,-0.4,1.99
427,427,427,427,SalTraderQ8,235,18,0,am i the only one enjoying this blood bath lol,2022-04-15 03:18:18+00:00,1,0.43333333333333335,0.18
428,428,428,428,FairCryptoShill,222,189,303,like for bitcoin retweet for ethereum,2022-03-04 12:18:54+00:00,1,0.0,1.89
429,429,429,429,KriptoKrazed,20,10205,22,the hodler card art are some of my favorites smiling_face_with_heart-eyes these will be posters soon enough what other crypto's should i add to the hodler edition d,2021-07-28 03:49:41+00:00,0,-0.0625,102.05
430,430,430,430,Tara79288313,1007,319,17,join the team and earn based on rank attained right_arrow_curving_down right_arrow_curving_down down_arrow gem_stone gem_stone,2022-04-13 14:28:01+00:00,1,-0.8,3.19
431,431,431,431,Trenton_TM_Mack,1492,129,284,fun fact these nike nft sneakers sold for 45 ($125 00 usd),2022-01-24 04:35:20+00:00,1,0.3,1.29
432,432,432,432,CryptoMatt87,1828,11641,8,has real utility and massive potential to change this space this is not a meme check it out folded_hands,2020-09-25 08:53:25+00:00,0,0.06666666666666668,116.41
433,433,433,433,Lemetlezconcept,994,1689,9,we are not just another pfp nft project ours are smiling_face_with_heart-eyes beautiful to look at dollar_banknote pays you passive income check_mark_button gets you whitelisted for future project globe_showing_Americas makes an impact through charity,2021-04-02 20:48:27+00:00,0,0.425,16.89
434,434,434,434,shopnfts1,254,121,0,check out this item on opensea via $ens,2021-07-12 05:58:44+00:00,0,0.0,1.21
435,435,435,435,wobbewan_kenobi,102,35,0,i think the rain pushed it down in there face_with_tears_of_joy winking_face_with_tongue zany_face r3dd06 found in a blue vault at this location join me playing it is awesome,2021-12-27 22:15:33+00:00,0,0.2814814814814815,0.35
436,436,436,436,techjunkiejh,21520,28466,1,'s dark underbelly shows that even in trust matters,2015-02-27 00:58:22+00:00,0,-0.15,284.66
437,437,437,437,LF_Training,359,16748,7,is an client designed to be enterprise friendly for both public and private permissioned network use cases learn more in this free training course from,2010-12-06 22:44:57+00:00,0,0.255,167.48
438,438,438,438,Prospersaint1,3049,2815,0,token is interesting becoming the investors choice project will be nore valuable in the nearest future,2019-01-28 08:01:06+00:00,0,0.31666666666666665,28.15
439,439,439,439,BarkingPoker,145,8710,7,we are giving away 50 whitelist spots +giveaways for our growing discord community spade_suit heart_suit diamond_suit club_suit how to enter keycap_1 follow on twitter and insta keycap_2 retweet keycap_3 join the pack backhand_index_pointing_down,2021-12-04 00:30:48+00:00,0,0.0,87.1
440,440,440,440,BurungTHR,2045,48,143,star-struck war of tribes official game launch via,2022-04-19 11:17:40+00:00,1,-0.4,0.48
441,441,441,441,TiffanyRojo13,529,39,316,dizzy dizzy trophy 1x boss eggs ($100) heart_on_fire to enter keycap_1 follow & keycap_2 like red_heart + retweet 3⃣ tag 2 friends alarm_clock 24h,2022-04-08 12:48:44+00:00,1,0.0,0.39
442,442,442,442,vnjisung,824,400,143,star-struck war of tribes official game launch via,2021-06-04 13:22:38+00:00,0,-0.4,4.0
443,443,443,443,Ranakam88008312,656,111,0,my name is kamran hassan i am ui ux designer and learning digital markting i want connect with new people #هلال_شوال #عيد_الفطر_المبارك #هلال_شوال,2020-04-03 19:43:21+00:00,0,0.06818181818181818,1.11
444,444,444,444,Robertsjames111,0,220,0,high_voltage high_voltage /usdt high_voltage high_voltage exchanges binance futures bybit usdt signal type regular (long) leverage isolated (50x 20x) entry targets 1) 28 50 2) 25 80 take profit targets 1) 28 70 2) 29 00 3) 29 40 4) 29 90 5) 30 50 6) 31 50 7) 33 00 smiley 36 00 stop loss 1) 22,2022-01-19 00:35:46+00:00,1,-0.025,2.2
445,445,445,445,LNyabs,3872,888,77,ghost we are now live for trading on and is enabled and available at contract 0x2e09a70dca6ab05505b26382003912783e588f9c let us go,2012-10-09 03:13:34+00:00,0,0.2681818181818182,8.88
